uid,time,trade_id,price,amount,exchange,instrmnt,vol_dllr,sell2,Class,Asset,datetime,year,hour
89455391,1660543163000.0,60076328,9.157,2.27715,polo,dot-usdt,20.851862549999996,0.0,spot,dot,2022-08-15 05:59:23,2022,5
89455392,1660543168000.0,60076329,9.152,1.95256,polo,dot-usdt,17.86982912,0.0,spot,dot,2022-08-15 05:59:28,2022,5
89455393,1660543172000.0,60076330,9.164,0.7897,polo,dot-usdt,7.2368108,0.0,spot,dot,2022-08-15 05:59:32,2022,5
89455394,1660543176000.0,60076331,9.152,0.93466,polo,dot-usdt,8.55400832,0.0,spot,dot,2022-08-15 05:59:36,2022,5
89455395,1660543181000.0,60076332,9.146,2.0928699999999996,polo,dot-usdt,19.14138902,0.0,spot,dot,2022-08-15 05:59:41,2022,5
89455396,1660543185000.0,60076333,9.146,0.04971999999999999,polo,dot-usdt,0.45473912,0.0,spot,dot,2022-08-15 05:59:45,2022,5
89455397,1660543189000.0,60076334,9.15,0.79814,polo,dot-usdt,7.302981,0.0,spot,dot,2022-08-15 05:59:49,2022,5
89455398,1660543212000.0,60076335,9.155,1.00973,polo,dot-usdt,9.24407815,0.0,spot,dot,2022-08-15 06:00:12,2022,6
89455399,1660543216000.0,60076336,9.164,1.3786600000000002,polo,dot-usdt,12.634040240000001,0.0,spot,dot,2022-08-15 06:00:16,2022,6
89455400,1660543221000.0,60076337,9.136,1.54634,polo,dot-usdt,14.12736224,0.0,spot,dot,2022-08-15 06:00:21,2022,6
89455401,1660543225000.0,60076338,9.138,1.75408,polo,dot-usdt,16.02878304,0.0,spot,dot,2022-08-15 06:00:25,2022,6
89455402,1660543226000.0,60076339,9.138,0.018080000000000002,polo,dot-usdt,0.16521504,0.0,spot,dot,2022-08-15 06:00:26,2022,6
89455403,1660543230000.0,60076340,9.138,1.81704,polo,dot-usdt,16.60411152,0.0,spot,dot,2022-08-15 06:00:30,2022,6
89455404,1660543231000.0,60076341,9.138,0.013670000000000002,polo,dot-usdt,0.12491646,0.0,spot,dot,2022-08-15 06:00:31,2022,6
89455405,1660543234000.0,60076342,9.138,1.07834,polo,dot-usdt,9.85387092,0.0,spot,dot,2022-08-15 06:00:34,2022,6
89455406,1660543239000.0,60076343,9.14,2.3220599999999996,polo,dot-usdt,21.2236284,0.0,spot,dot,2022-08-15 06:00:39,2022,6
89455407,1660543240000.0,60076344,9.14,0.03959,polo,dot-usdt,0.3618526,0.0,spot,dot,2022-08-15 06:00:40,2022,6
89455408,1660543243000.0,60076345,9.14,2.0954499999999996,polo,dot-usdt,19.152412999999996,0.0,spot,dot,2022-08-15 06:00:43,2022,6
89455409,1660543252000.0,60076346,9.146,0.7505999999999999,polo,dot-usdt,6.8649876,0.0,spot,dot,2022-08-15 06:00:52,2022,6
89455410,1660543256000.0,60076347,9.148,1.55241,polo,dot-usdt,14.20144668,0.0,spot,dot,2022-08-15 06:00:56,2022,6
89455411,1660543261000.0,60076348,9.149,2.25767,polo,dot-usdt,20.65542283,0.0,spot,dot,2022-08-15 06:01:01,2022,6
89455412,1660543265000.0,60076349,9.142,1.17667,polo,dot-usdt,10.75711714,0.0,spot,dot,2022-08-15 06:01:05,2022,6
89455413,1660543271000.0,60076350,9.143,1.13014,polo,dot-usdt,10.33287002,0.0,spot,dot,2022-08-15 06:01:11,2022,6
89455414,1660543279000.0,60076351,9.144,1.6193600000000001,polo,dot-usdt,14.80742784,0.0,spot,dot,2022-08-15 06:01:19,2022,6
89455415,1660543305000.0,60076352,9.157,0.92874,polo,dot-usdt,8.50447218,0.0,spot,dot,2022-08-15 06:01:45,2022,6
89455416,1660543314000.0,60076353,9.159,1.50495,polo,dot-usdt,13.78383705,0.0,spot,dot,2022-08-15 06:01:54,2022,6
89455417,1660543318000.0,60076354,9.166,2.0228900000000003,polo,dot-usdt,18.541809740000005,0.0,spot,dot,2022-08-15 06:01:58,2022,6
89455418,1660543323000.0,60076355,9.152,1.6753200000000001,polo,dot-usdt,15.33252864,0.0,spot,dot,2022-08-15 06:02:03,2022,6
89455419,1660543327000.0,60076356,9.163,0.85971,polo,dot-usdt,7.87752273,0.0,spot,dot,2022-08-15 06:02:07,2022,6
89455420,1660543332000.0,60076357,9.168,0.99372,polo,dot-usdt,9.11042496,0.0,spot,dot,2022-08-15 06:02:12,2022,6
89455421,1660543334000.0,60076358,9.168,0.01896,polo,dot-usdt,0.17382528,0.0,spot,dot,2022-08-15 06:02:14,2022,6
89455422,1660543336000.0,60076359,9.152,1.8623200000000002,polo,dot-usdt,17.04395264,0.0,spot,dot,2022-08-15 06:02:16,2022,6
89455423,1660543340000.0,60076360,9.142,0.7650600000000001,polo,dot-usdt,6.99417852,0.0,spot,dot,2022-08-15 06:02:20,2022,6
89455424,1660543376000.0,60076361,9.152,2.18003,polo,dot-usdt,19.95163456,0.0,spot,dot,2022-08-15 06:02:56,2022,6
89455425,1660543380000.0,60076362,9.141,1.5495599999999998,polo,dot-usdt,14.16452796,0.0,spot,dot,2022-08-15 06:03:00,2022,6
89455426,1660543403000.0,60076363,9.151,0.9176099999999999,polo,dot-usdt,8.39704911,0.0,spot,dot,2022-08-15 06:03:23,2022,6
89455427,1660543407000.0,60076364,9.161,1.9630900000000002,polo,dot-usdt,17.98386749,0.0,spot,dot,2022-08-15 06:03:27,2022,6
89455428,1660543412000.0,60076365,9.165,1.3376000000000001,polo,dot-usdt,12.259104,0.0,spot,dot,2022-08-15 06:03:32,2022,6
89455429,1660543416000.0,60076366,9.147,1.48166,polo,dot-usdt,13.55274402,0.0,spot,dot,2022-08-15 06:03:36,2022,6
89455430,1660543421000.0,60076367,9.138,1.4149800000000001,polo,dot-usdt,12.93008724,0.0,spot,dot,2022-08-15 06:03:41,2022,6
89455431,1660543425000.0,60076368,9.154,1.59996,polo,dot-usdt,14.646033840000001,0.0,spot,dot,2022-08-15 06:03:45,2022,6
89455432,1660543429000.0,60076369,9.139,0.97213,polo,dot-usdt,8.88429607,0.0,spot,dot,2022-08-15 06:03:49,2022,6
89455433,1660543438000.0,60076370,9.146,0.7975199999999999,polo,dot-usdt,7.29411792,0.0,spot,dot,2022-08-15 06:03:58,2022,6
89455434,1660543438000.0,60076371,9.146,9.999999999999999e-06,polo,dot-usdt,9.146e-05,0.0,spot,dot,2022-08-15 06:03:58,2022,6
89455435,1660543500000.0,60076372,9.129,2.2920700000000003,polo,dot-usdt,20.92430703,0.0,spot,dot,2022-08-15 06:05:00,2022,6
89455436,1660543505000.0,60076373,9.119,0.68694,polo,dot-usdt,6.26420586,0.0,spot,dot,2022-08-15 06:05:05,2022,6
89455437,1660543564000.0,60076374,9.129,2.68552,polo,dot-usdt,24.51611208,0.0,spot,dot,2022-08-15 06:06:04,2022,6
89455438,1660543568000.0,60076375,9.129,7.98488,polo,dot-usdt,72.89396952,0.0,spot,dot,2022-08-15 06:06:08,2022,6
89455439,1660543573000.0,60076376,9.128,1.97216,polo,dot-usdt,18.00187648,0.0,spot,dot,2022-08-15 06:06:13,2022,6
89455440,1660543582000.0,60076377,9.126,4.07345,polo,dot-usdt,37.1743047,0.0,spot,dot,2022-08-15 06:06:22,2022,6
89455441,1660543586000.0,60076378,9.127,2.14661,polo,dot-usdt,19.59210947,0.0,spot,dot,2022-08-15 06:06:26,2022,6
89455442,1660543597000.0,60076379,9.103,0.11875000000000001,polo,dot-usdt,1.08098125,0.0,spot,dot,2022-08-15 06:06:37,2022,6
89455443,1660543598000.0,60076380,9.103,6.63505,polo,dot-usdt,60.39886015,0.0,spot,dot,2022-08-15 06:06:38,2022,6
89455444,1660543604000.0,60076381,9.123,1.7206900000000003,polo,dot-usdt,15.697854870000002,0.0,spot,dot,2022-08-15 06:06:44,2022,6
89455445,1660543613000.0,60076382,9.108,5.91937,polo,dot-usdt,53.91362196,0.0,spot,dot,2022-08-15 06:06:53,2022,6
89455446,1660543626000.0,60076383,9.106,4.5121400000000005,polo,dot-usdt,41.08754684,0.0,spot,dot,2022-08-15 06:07:06,2022,6
89455447,1660543631000.0,60076384,9.127,3.2187799999999998,polo,dot-usdt,29.37780506,0.0,spot,dot,2022-08-15 06:07:11,2022,6
89455448,1660543635000.0,60076385,9.098,3.3465799999999994,polo,dot-usdt,30.44718484,0.0,spot,dot,2022-08-15 06:07:15,2022,6
89455449,1660543644000.0,60076386,9.097,2.72429,polo,dot-usdt,24.78286613,0.0,spot,dot,2022-08-15 06:07:24,2022,6
89455450,1660543653000.0,60076387,9.095,5.29062,polo,dot-usdt,48.1181889,0.0,spot,dot,2022-08-15 06:07:33,2022,6
89455451,1660543662000.0,60076388,9.123,1.7209400000000001,polo,dot-usdt,15.70013562,0.0,spot,dot,2022-08-15 06:07:42,2022,6
89455452,1660543671000.0,60076389,9.095,2.4055,polo,dot-usdt,21.8780225,0.0,spot,dot,2022-08-15 06:07:51,2022,6
89455453,1660543679000.0,60076390,9.096,3.27197,polo,dot-usdt,29.76183912,0.0,spot,dot,2022-08-15 06:07:59,2022,6
89455454,1660543683000.0,60076391,9.096,0.03289,polo,dot-usdt,0.29916744,0.0,spot,dot,2022-08-15 06:08:03,2022,6
89455455,1660543683000.0,60076392,9.068,0.16586,polo,dot-usdt,1.50401848,0.0,spot,dot,2022-08-15 06:08:03,2022,6
89455456,1660543688000.0,60076393,9.096,3.55634,polo,dot-usdt,32.34846864,0.0,spot,dot,2022-08-15 06:08:08,2022,6
89455457,1660543693000.0,60076394,9.082,4.419779999999999,polo,dot-usdt,40.14044196,0.0,spot,dot,2022-08-15 06:08:13,2022,6
89455458,1660543700000.0,60076395,9.12,8.67577,polo,dot-usdt,79.1230224,0.0,spot,dot,2022-08-15 06:08:20,2022,6
89455459,1660543702000.0,60076396,9.08,3.47946,polo,dot-usdt,31.5934968,0.0,spot,dot,2022-08-15 06:08:22,2022,6
89455460,1660543706000.0,60076397,9.1,4.936140000000001,polo,dot-usdt,44.91887400000001,0.0,spot,dot,2022-08-15 06:08:26,2022,6
89455461,1660543711000.0,60076398,9.084,1.8284700000000003,polo,dot-usdt,16.60982148,0.0,spot,dot,2022-08-15 06:08:31,2022,6
89455462,1660543715000.0,60076399,9.075,4.774030000000001,polo,dot-usdt,43.32432225,0.0,spot,dot,2022-08-15 06:08:35,2022,6
89455463,1660543715000.0,60076400,9.068,0.76712,polo,dot-usdt,6.95624416,0.0,spot,dot,2022-08-15 06:08:35,2022,6
89455464,1660543729000.0,60076401,9.076,4.6112,polo,dot-usdt,41.85125120000001,0.0,spot,dot,2022-08-15 06:08:49,2022,6
89455465,1660543731000.0,60076402,9.076,0.020739999999999998,polo,dot-usdt,0.18823624,0.0,spot,dot,2022-08-15 06:08:51,2022,6
89455466,1660543733000.0,60076403,9.076,5.77574,polo,dot-usdt,52.42061624,0.0,spot,dot,2022-08-15 06:08:53,2022,6
89455467,1660543735000.0,60076404,9.037,0.55326,polo,dot-usdt,4.99981062,0.0,spot,dot,2022-08-15 06:08:55,2022,6
89455468,1660543735000.0,60076405,9.03,0.75861,polo,dot-usdt,6.8502483,0.0,spot,dot,2022-08-15 06:08:55,2022,6
89455469,1660543742000.0,60076406,9.074,2.20454,polo,dot-usdt,20.00399596,0.0,spot,dot,2022-08-15 06:09:02,2022,6
89455470,1660543745000.0,60076407,9.074,0.03656,polo,dot-usdt,0.33174544,0.0,spot,dot,2022-08-15 06:09:05,2022,6
89455471,1660543746000.0,60076408,9.031,4.4369499999999995,polo,dot-usdt,40.07009545,0.0,spot,dot,2022-08-15 06:09:06,2022,6
89455472,1660543751000.0,60076409,9.052,1.5162200000000001,polo,dot-usdt,13.72482344,0.0,spot,dot,2022-08-15 06:09:11,2022,6
89455473,1660543759000.0,60076410,9.031,3.9369899999999993,polo,dot-usdt,35.55495669,0.0,spot,dot,2022-08-15 06:09:19,2022,6
89455474,1660543759000.0,60076411,9.03,0.09521,polo,dot-usdt,0.8597463,0.0,spot,dot,2022-08-15 06:09:19,2022,6
89455475,1660543764000.0,60076412,9.031,6.268479999999999,polo,dot-usdt,56.61064288,0.0,spot,dot,2022-08-15 06:09:24,2022,6
89455476,1660543768000.0,60076413,9.033,4.2772499999999996,polo,dot-usdt,38.63639925,0.0,spot,dot,2022-08-15 06:09:28,2022,6
89455477,1660543782000.0,60076414,9.034,2.17442,polo,dot-usdt,19.64371028,0.0,spot,dot,2022-08-15 06:09:42,2022,6
89455478,1660543795000.0,60076415,9.032,2.2067900000000003,polo,dot-usdt,19.931727280000004,0.0,spot,dot,2022-08-15 06:09:55,2022,6
89455479,1660543804000.0,60076416,9.033,6.95706,polo,dot-usdt,62.84312298,0.0,spot,dot,2022-08-15 06:10:04,2022,6
89455480,1660543813000.0,60076417,9.063,7.195859999999999,polo,dot-usdt,65.21607918,0.0,spot,dot,2022-08-15 06:10:13,2022,6
89455481,1660543814000.0,60076418,9.063,0.04253,polo,dot-usdt,0.38544939,0.0,spot,dot,2022-08-15 06:10:14,2022,6
89455482,1660543821000.0,60076419,9.035,3.8368800000000003,polo,dot-usdt,34.6662108,0.0,spot,dot,2022-08-15 06:10:21,2022,6
89455483,1660543842000.0,60076420,9.032,3.80306,polo,dot-usdt,34.34923792,0.0,spot,dot,2022-08-15 06:10:42,2022,6
89455484,1660543848000.0,60076421,9.031,7.24496,polo,dot-usdt,65.42923376,0.0,spot,dot,2022-08-15 06:10:48,2022,6
89455485,1660543857000.0,60076422,9.031,4.927599999999999,polo,dot-usdt,44.5011556,0.0,spot,dot,2022-08-15 06:10:57,2022,6
89455486,1660543875000.0,60076423,9.032,0.09146,polo,dot-usdt,0.82606672,0.0,spot,dot,2022-08-15 06:11:15,2022,6
89455487,1660543879000.0,60076424,9.033,2.2008,polo,dot-usdt,19.8798264,0.0,spot,dot,2022-08-15 06:11:19,2022,6
89455488,1660543892000.0,60076425,9.084,2.4729300000000003,polo,dot-usdt,22.46409612,0.0,spot,dot,2022-08-15 06:11:32,2022,6
89455489,1660543897000.0,60076426,9.032,3.56631,polo,dot-usdt,32.21091192,0.0,spot,dot,2022-08-15 06:11:37,2022,6
89455490,1660543906000.0,60076427,9.032,5.3415799999999996,polo,dot-usdt,48.24515056,0.0,spot,dot,2022-08-15 06:11:46,2022,6
89455491,1660543915000.0,60076428,9.033,2.8316500000000002,polo,dot-usdt,25.57829445,0.0,spot,dot,2022-08-15 06:11:55,2022,6
89455492,1660543937000.0,60076429,9.033,2.9038,polo,dot-usdt,26.2300254,0.0,spot,dot,2022-08-15 06:12:17,2022,6
89455493,1660543941000.0,60076430,9.034,5.0317799999999995,polo,dot-usdt,45.45710052,0.0,spot,dot,2022-08-15 06:12:21,2022,6
89455494,1660543950000.0,60076431,9.033,1.98538,polo,dot-usdt,17.93393754,0.0,spot,dot,2022-08-15 06:12:30,2022,6
89455495,1660543963000.0,60076432,9.033,6.577840000000001,polo,dot-usdt,59.41762872,0.0,spot,dot,2022-08-15 06:12:43,2022,6
89455496,1660543972000.0,60076433,9.031,6.770169999999999,polo,dot-usdt,61.14140527,0.0,spot,dot,2022-08-15 06:12:52,2022,6
89455497,1660543986000.0,60076434,9.031,6.893399999999999,polo,dot-usdt,62.2542954,0.0,spot,dot,2022-08-15 06:13:06,2022,6
89455498,1660543999000.0,60076435,9.032,2.57036,polo,dot-usdt,23.21549152,0.0,spot,dot,2022-08-15 06:13:19,2022,6
89455499,1660544017000.0,60076436,9.031,7.764929999999999,polo,dot-usdt,70.12508283,0.0,spot,dot,2022-08-15 06:13:37,2022,6
89455500,1660544065000.0,60076437,9.03,0.81957,polo,dot-usdt,7.4007171,0.0,spot,dot,2022-08-15 06:14:25,2022,6
89455501,1660544114000.0,60076438,9.03,0.87821,polo,dot-usdt,7.9302363,0.0,spot,dot,2022-08-15 06:15:14,2022,6
89455502,1660544145000.0,60076439,9.046,8.068200000000001,polo,dot-usdt,72.9849372,0.0,spot,dot,2022-08-15 06:15:45,2022,6
89455503,1660544154000.0,60076440,9.047,6.9834,polo,dot-usdt,63.1788198,0.0,spot,dot,2022-08-15 06:15:54,2022,6
89455504,1660544159000.0,60076441,9.054,2.1944,polo,dot-usdt,19.8680976,0.0,spot,dot,2022-08-15 06:15:59,2022,6
89455505,1660544176000.0,60076442,9.045,3.61499,polo,dot-usdt,32.69758455,0.0,spot,dot,2022-08-15 06:16:16,2022,6
89455506,1660544185000.0,60076443,9.044,6.61599,polo,dot-usdt,59.83501356,0.0,spot,dot,2022-08-15 06:16:25,2022,6
89455507,1660544190000.0,60076444,9.031,7.64961,polo,dot-usdt,69.08362791,0.0,spot,dot,2022-08-15 06:16:30,2022,6
89455508,1660544194000.0,60076445,9.032,5.63154,polo,dot-usdt,50.86406928,0.0,spot,dot,2022-08-15 06:16:34,2022,6
89455509,1660544199000.0,60076446,9.033,3.4050800000000003,polo,dot-usdt,30.758087640000003,0.0,spot,dot,2022-08-15 06:16:39,2022,6
89455510,1660544207000.0,60076447,9.034,8.25299,polo,dot-usdt,74.55751166000002,0.0,spot,dot,2022-08-15 06:16:47,2022,6
89455511,1660544212000.0,60076448,9.036,6.96342,polo,dot-usdt,62.92146312,0.0,spot,dot,2022-08-15 06:16:52,2022,6
89455512,1660544221000.0,60076449,9.038,5.91056,polo,dot-usdt,53.41964128,0.0,spot,dot,2022-08-15 06:17:01,2022,6
89455513,1660544225000.0,60076450,9.039,1.97609,polo,dot-usdt,17.86187751,0.0,spot,dot,2022-08-15 06:17:05,2022,6
89455514,1660544238000.0,60076451,9.055,0.8896400000000001,polo,dot-usdt,8.0556902,0.0,spot,dot,2022-08-15 06:17:18,2022,6
89455515,1660544244000.0,60076452,9.03,0.9194000000000001,polo,dot-usdt,8.302182,0.0,spot,dot,2022-08-15 06:17:24,2022,6
89455516,1660544247000.0,60076453,9.031,6.949459999999999,polo,dot-usdt,62.76057326,0.0,spot,dot,2022-08-15 06:17:27,2022,6
89455517,1660544249000.0,60076454,9.031,0.96923,polo,dot-usdt,8.75311613,0.0,spot,dot,2022-08-15 06:17:29,2022,6
89455518,1660544256000.0,60076455,9.03,4.98299,polo,dot-usdt,44.9963997,0.0,spot,dot,2022-08-15 06:17:36,2022,6
89455519,1660544278000.0,60076456,9.03,0.78508,polo,dot-usdt,7.0892724,0.0,spot,dot,2022-08-15 06:17:58,2022,6
89455520,1660544279000.0,60076457,9.031,1.8187799999999998,polo,dot-usdt,16.42540218,0.0,spot,dot,2022-08-15 06:17:59,2022,6
89455521,1660544288000.0,60076458,9.031,1.2705,polo,dot-usdt,11.4738855,0.0,spot,dot,2022-08-15 06:18:08,2022,6
89455522,1660544288000.0,60076459,9.031,1.6361499999999998,polo,dot-usdt,14.77607065,0.0,spot,dot,2022-08-15 06:18:08,2022,6
89455523,1660544296000.0,60076460,9.03,1.54604,polo,dot-usdt,13.9607412,0.0,spot,dot,2022-08-15 06:18:16,2022,6
89455524,1660544303000.0,60076464,9.023,1.8958100000000002,polo,dot-usdt,17.10589363,0.0,spot,dot,2022-08-15 06:18:23,2022,6
89455525,1660544303000.0,60076465,8.992,53.70898999999999,polo,dot-usdt,482.95123808,0.0,spot,dot,2022-08-15 06:18:23,2022,6
89455526,1660544310000.0,60076466,9.043,7.5353400000000015,polo,dot-usdt,68.14207962,0.0,spot,dot,2022-08-15 06:18:30,2022,6
89455527,1660544315000.0,60076467,8.979,3.0076600000000004,polo,dot-usdt,27.00577914,0.0,spot,dot,2022-08-15 06:18:35,2022,6
89455528,1660544315000.0,60076468,8.979,0.03717,polo,dot-usdt,0.33374942999999996,0.0,spot,dot,2022-08-15 06:18:35,2022,6
89455529,1660544337000.0,60076469,9.022,1.9801099999999998,polo,dot-usdt,17.86455242,0.0,spot,dot,2022-08-15 06:18:57,2022,6
89455530,1660544342000.0,60076470,9.038,2.19333,polo,dot-usdt,19.82331654,0.0,spot,dot,2022-08-15 06:19:02,2022,6
89455531,1660544347000.0,60076471,9.046,1.9021800000000002,polo,dot-usdt,17.20712028,0.0,spot,dot,2022-08-15 06:19:07,2022,6
89455532,1660544351000.0,60076472,9.018,1.24328,polo,dot-usdt,11.21189904,0.0,spot,dot,2022-08-15 06:19:11,2022,6
89455533,1660544360000.0,60076473,9.036,1.23898,polo,dot-usdt,11.19542328,0.0,spot,dot,2022-08-15 06:19:20,2022,6
89455534,1660544365000.0,60076474,9.036,1.9294900000000001,polo,dot-usdt,17.43487164,0.0,spot,dot,2022-08-15 06:19:25,2022,6
89455535,1660544369000.0,60076475,9.013,1.83416,polo,dot-usdt,16.53128408,0.0,spot,dot,2022-08-15 06:19:29,2022,6
89455536,1660544373000.0,60076476,9.034,2.4593299999999996,polo,dot-usdt,22.21758722,0.0,spot,dot,2022-08-15 06:19:33,2022,6
89455537,1660544378000.0,60076477,9.051,1.02177,polo,dot-usdt,9.24804027,0.0,spot,dot,2022-08-15 06:19:38,2022,6
89455538,1660544401000.0,60076478,9.017,2.6899900000000003,polo,dot-usdt,24.25563983,0.0,spot,dot,2022-08-15 06:20:01,2022,6
89455539,1660544405000.0,60076479,9.017,1.18944,polo,dot-usdt,10.72518048,0.0,spot,dot,2022-08-15 06:20:05,2022,6
89455540,1660544424000.0,60076480,8.988,0.9643700000000001,polo,dot-usdt,8.66775756,0.0,spot,dot,2022-08-15 06:20:24,2022,6
89455541,1660544427000.0,60076481,8.988,0.9499000000000002,polo,dot-usdt,8.5377012,0.0,spot,dot,2022-08-15 06:20:27,2022,6
89455542,1660544432000.0,60076482,9.021,1.88696,polo,dot-usdt,17.02226616,0.0,spot,dot,2022-08-15 06:20:32,2022,6
89455543,1660544436000.0,60076483,9.003,1.05203,polo,dot-usdt,9.47142609,0.0,spot,dot,2022-08-15 06:20:36,2022,6
89455544,1660544449000.0,60076484,9.022,2.19741,polo,dot-usdt,19.825033020000003,0.0,spot,dot,2022-08-15 06:20:49,2022,6
89455545,1660544449000.0,60076485,9.055,17.25467,polo,dot-usdt,156.24103685,0.0,spot,dot,2022-08-15 06:20:49,2022,6
89455546,1660544454000.0,60076486,9.054,1.8693,polo,dot-usdt,16.9246422,0.0,spot,dot,2022-08-15 06:20:54,2022,6
89455547,1660544456000.0,60076487,9.054,0.04793,polo,dot-usdt,0.43395822,0.0,spot,dot,2022-08-15 06:20:56,2022,6
89455548,1660544463000.0,60076488,9.054,1.75977,polo,dot-usdt,15.932957580000002,0.0,spot,dot,2022-08-15 06:21:03,2022,6
89455549,1660544468000.0,60076489,9.053,1.8789399999999998,polo,dot-usdt,17.01004382,0.0,spot,dot,2022-08-15 06:21:08,2022,6
89455550,1660544469000.0,60076490,9.053,0.03666,polo,dot-usdt,0.33188298,0.0,spot,dot,2022-08-15 06:21:09,2022,6
89455551,1660544472000.0,60076491,9.053,2.3207199999999997,polo,dot-usdt,21.00947816,0.0,spot,dot,2022-08-15 06:21:12,2022,6
89455552,1660544474000.0,60076492,9.053,0.014679999999999999,polo,dot-usdt,0.13289804,0.0,spot,dot,2022-08-15 06:21:14,2022,6
89455553,1660544477000.0,60076493,9.053,2.85863,polo,dot-usdt,25.87917739,0.0,spot,dot,2022-08-15 06:21:17,2022,6
89455554,1660544481000.0,60076494,9.052,2.6220000000000003,polo,dot-usdt,23.734344000000004,0.0,spot,dot,2022-08-15 06:21:21,2022,6
89455555,1660544486000.0,60076495,9.051,0.75242,polo,dot-usdt,6.81015342,0.0,spot,dot,2022-08-15 06:21:26,2022,6
89455556,1660544486000.0,60076496,8.985,1.4537000000000002,polo,dot-usdt,13.0614945,0.0,spot,dot,2022-08-15 06:21:26,2022,6
89455557,1660544499000.0,60076497,9.052,0.90795,polo,dot-usdt,8.2187634,0.0,spot,dot,2022-08-15 06:21:39,2022,6
89455558,1660544511000.0,60076498,9.015,1.60414,polo,dot-usdt,14.4613221,0.0,spot,dot,2022-08-15 06:21:51,2022,6
89455559,1660544530000.0,60076499,9.023,1.4643,polo,dot-usdt,13.2123789,0.0,spot,dot,2022-08-15 06:22:10,2022,6
89455560,1660544534000.0,60076500,9.038,2.26599,polo,dot-usdt,20.48001762,0.0,spot,dot,2022-08-15 06:22:14,2022,6
89455561,1660544539000.0,60076501,9.046,1.10338,polo,dot-usdt,9.98117548,0.0,spot,dot,2022-08-15 06:22:19,2022,6
89455562,1660544539000.0,60076502,9.046,1e-05,polo,dot-usdt,9.046e-05,0.0,spot,dot,2022-08-15 06:22:19,2022,6
89455563,1660544588000.0,60076503,9.014,1.9760400000000002,polo,dot-usdt,17.81202456,0.0,spot,dot,2022-08-15 06:23:08,2022,6
89455564,1660544593000.0,60076504,9.031,1.80699,polo,dot-usdt,16.31892669,0.0,spot,dot,2022-08-15 06:23:13,2022,6
89455565,1660544597000.0,60076505,9.036,2.51315,polo,dot-usdt,22.7088234,0.0,spot,dot,2022-08-15 06:23:17,2022,6
89455566,1660544598000.0,60076506,9.036,0.09639,polo,dot-usdt,0.87098004,0.0,spot,dot,2022-08-15 06:23:18,2022,6
89455567,1660544602000.0,60076507,9.032,1.29165,polo,dot-usdt,11.6661828,0.0,spot,dot,2022-08-15 06:23:22,2022,6
89455568,1660544604000.0,60076508,9.032,2e-05,polo,dot-usdt,0.00018064,0.0,spot,dot,2022-08-15 06:23:24,2022,6
89455569,1660544606000.0,60076509,9.032,0.74274,polo,dot-usdt,6.70842768,0.0,spot,dot,2022-08-15 06:23:26,2022,6
89455570,1660544608000.0,60076510,9.032,0.0161,polo,dot-usdt,0.1454152,0.0,spot,dot,2022-08-15 06:23:28,2022,6
89455571,1660544610000.0,60076511,9.007,1.64176,polo,dot-usdt,14.78733232,0.0,spot,dot,2022-08-15 06:23:30,2022,6
89455572,1660544615000.0,60076512,8.992,0.9448899999999998,polo,dot-usdt,8.49645088,0.0,spot,dot,2022-08-15 06:23:35,2022,6
89455573,1660544623000.0,60076513,8.991,1.24723,polo,dot-usdt,11.21384493,0.0,spot,dot,2022-08-15 06:23:43,2022,6
89455574,1660544628000.0,60076514,9.014,2.26933,polo,dot-usdt,20.45574062,0.0,spot,dot,2022-08-15 06:23:48,2022,6
89455575,1660544632000.0,60076515,8.996,1.7053,polo,dot-usdt,15.3408788,0.0,spot,dot,2022-08-15 06:23:52,2022,6
89455576,1660544637000.0,60076516,9.015,1.6438,polo,dot-usdt,14.818857,0.0,spot,dot,2022-08-15 06:23:57,2022,6
89455577,1660544641000.0,60076517,8.997,2.1821,polo,dot-usdt,19.6323537,0.0,spot,dot,2022-08-15 06:24:01,2022,6
89455578,1660544650000.0,60076518,9.006,1.0350000000000001,polo,dot-usdt,9.32121,0.0,spot,dot,2022-08-15 06:24:10,2022,6
89455579,1660544654000.0,60076519,8.992,2.9865499999999994,polo,dot-usdt,26.8550576,0.0,spot,dot,2022-08-15 06:24:14,2022,6
89455580,1660544659000.0,60076520,9.014,1.9175600000000004,polo,dot-usdt,17.28488584,0.0,spot,dot,2022-08-15 06:24:19,2022,6
89455581,1660544687000.0,60076521,8.997,1.75949,polo,dot-usdt,15.83013153,0.0,spot,dot,2022-08-15 06:24:47,2022,6
89455582,1660544694000.0,60076522,8.992,0.8450399999999999,polo,dot-usdt,7.5985996799999995,0.0,spot,dot,2022-08-15 06:24:54,2022,6
89455583,1660544712000.0,60076523,9.007,2.87246,polo,dot-usdt,25.87224722,0.0,spot,dot,2022-08-15 06:25:12,2022,6
89455584,1660544713000.0,60076524,8.978,1.90531,polo,dot-usdt,17.10587318,0.0,spot,dot,2022-08-15 06:25:13,2022,6
89455585,1660544713000.0,60076525,8.978,1e-05,polo,dot-usdt,8.978000000000001e-05,0.0,spot,dot,2022-08-15 06:25:13,2022,6
89455586,1660544721000.0,60076526,8.956,1.08929,polo,dot-usdt,9.75568124,0.0,spot,dot,2022-08-15 06:25:21,2022,6
89455587,1660544757000.0,60076527,8.978,1.90531,polo,dot-usdt,17.10587318,0.0,spot,dot,2022-08-15 06:25:57,2022,6
