uid,time,trade_id,price,amount,exchange,instrmnt,vol_dllr,sell2,Class,Asset,datetime,year,hour
89465013,1660525582000.0,60094768,0.07059,2906.515,polo,trx-usdt,205.17089385,0.0,spot,trx,2022-08-15 01:06:22,2022,1
89465014,1660525583000.0,60094769,0.07059,88.132,polo,trx-usdt,6.22123788,0.0,spot,trx,2022-08-15 01:06:23,2022,1
89465015,1660525597000.0,60094770,0.07058,103.22,polo,trx-usdt,7.2852676,0.0,spot,trx,2022-08-15 01:06:37,2022,1
89465016,1660525605000.0,60094771,0.0706,9897.197,polo,trx-usdt,698.7421082,0.0,spot,trx,2022-08-15 01:06:45,2022,1
89465017,1660525605000.0,60094772,0.0706,107.406,polo,trx-usdt,7.5828636,0.0,spot,trx,2022-08-15 01:06:45,2022,1
89465018,1660525624000.0,60094773,0.0706,0.001,polo,trx-usdt,7.06e-05,0.0,spot,trx,2022-08-15 01:07:04,2022,1
89465019,1660525624000.0,60094774,0.07057,494.29200000000003,polo,trx-usdt,34.88218644,0.0,spot,trx,2022-08-15 01:07:04,2022,1
89465020,1660525648000.0,60094775,0.07057,480.74500000000006,polo,trx-usdt,33.92617465,0.0,spot,trx,2022-08-15 01:07:28,2022,1
89465021,1660525850000.0,60094776,0.07059,2982.758,polo,trx-usdt,210.55288721999997,0.0,spot,trx,2022-08-15 01:10:50,2022,1
89465022,1660525865000.0,60094777,0.07058,367.03099999999995,polo,trx-usdt,25.90504798,0.0,spot,trx,2022-08-15 01:11:05,2022,1
89465023,1660525887000.0,60094778,0.07059,8978.907000000001,polo,trx-usdt,633.8210451300001,0.0,spot,trx,2022-08-15 01:11:27,2022,1
89465024,1660525894000.0,60094779,0.07057,121.59800000000001,polo,trx-usdt,8.58117086,0.0,spot,trx,2022-08-15 01:11:34,2022,1
89465025,1660525902000.0,60094780,0.07058,545.119,polo,trx-usdt,38.47449902,0.0,spot,trx,2022-08-15 01:11:42,2022,1
89465026,1660525902000.0,60094781,0.07058,3499.3329999999996,polo,trx-usdt,246.98292314,0.0,spot,trx,2022-08-15 01:11:42,2022,1
89465027,1660525902000.0,60094782,0.07058,543.6899999999999,polo,trx-usdt,38.3736402,0.0,spot,trx,2022-08-15 01:11:42,2022,1
89465028,1660525916000.0,60094783,0.07058,406.915,polo,trx-usdt,28.720060700000005,0.0,spot,trx,2022-08-15 01:11:56,2022,1
89465029,1660525931000.0,60094784,0.07058,330.569,polo,trx-usdt,23.33156002,0.0,spot,trx,2022-08-15 01:12:11,2022,1
89465030,1660525933000.0,60094785,0.07058,6.231,polo,trx-usdt,0.43978398,0.0,spot,trx,2022-08-15 01:12:13,2022,1
89465031,1660525933000.0,60094786,0.07057,888.2,polo,trx-usdt,62.680274,0.0,spot,trx,2022-08-15 01:12:13,2022,1
89465032,1660525939000.0,60094787,0.07058,247.95,polo,trx-usdt,17.500311,0.0,spot,trx,2022-08-15 01:12:19,2022,1
89465033,1660525950000.0,60094788,0.07057,494.403,polo,trx-usdt,34.89001971,0.0,spot,trx,2022-08-15 01:12:30,2022,1
89465034,1660525953000.0,60094789,0.07058,492.06199999999995,polo,trx-usdt,34.72973596,0.0,spot,trx,2022-08-15 01:12:33,2022,1
89465035,1660525969000.0,60094790,0.07058,469.71099999999996,polo,trx-usdt,33.15220238,0.0,spot,trx,2022-08-15 01:12:49,2022,1
89465036,1660525983000.0,60094791,0.07058,141.561,polo,trx-usdt,9.991375380000001,0.0,spot,trx,2022-08-15 01:13:03,2022,1
89465037,1660525998000.0,60094792,0.07058,549.4979999999999,polo,trx-usdt,38.78356884,0.0,spot,trx,2022-08-15 01:13:18,2022,1
89465038,1660526001000.0,60094793,0.07057,0.001,polo,trx-usdt,7.057e-05,0.0,spot,trx,2022-08-15 01:13:21,2022,1
89465039,1660526028000.0,60094794,0.0704,1523.154,polo,trx-usdt,107.2300416,0.0,spot,trx,2022-08-15 01:13:48,2022,1
