uid,time,trade_id,price,amount,exchange,instrmnt,vol_dllr,sell2,Class,Asset,datetime,year,hour
89496188,1660543327000.0,60131026,64.076,0.32442399993757415,polo,ltc-usdt,20.78779222,0.0,spot,ltc,2022-08-15 06:02:07,2022,6
89496189,1660543335000.0,60131027,64.094,0.2350359999375917,polo,ltc-usdt,15.06439738,0.0,spot,ltc,2022-08-15 06:02:15,2022,6
89496190,1660543348000.0,60131028,64.031,0.3968619999687651,polo,ltc-usdt,25.41147072,0.0,spot,ltc,2022-08-15 06:02:28,2022,6
89496191,1660543350000.0,60131029,64.084,0.37116700003120906,polo,ltc-usdt,23.78586603,0.0,spot,ltc,2022-08-15 06:02:30,2022,6
89496192,1660543352000.0,60131030,64.085,0.46093,polo,ltc-usdt,29.538699049999998,0.0,spot,ltc,2022-08-15 06:02:32,2022,6
89496193,1660543358000.0,60131031,64.105,0.173942,polo,ltc-usdt,11.15055191,0.0,spot,ltc,2022-08-15 06:02:38,2022,6
89496194,1660543366000.0,60131032,64.023,0.11023699998438062,polo,ltc-usdt,7.05770345,0.0,spot,ltc,2022-08-15 06:02:46,2022,6
89496195,1660543369000.0,60131033,64.023,0.003633999968761227,polo,ltc-usdt,0.23265958,0.0,spot,ltc,2022-08-15 06:02:49,2022,6
89496196,1660543380000.0,60131034,63.969,0.36261100001563257,polo,ltc-usdt,23.19586306,0.0,spot,ltc,2022-08-15 06:03:00,2022,6
89496197,1660543388000.0,60131035,64.049,0.18710500007806521,polo,ltc-usdt,11.98388815,0.0,spot,ltc,2022-08-15 06:03:08,2022,6
89496198,1660543392000.0,60131036,63.985,0.19641300007814333,polo,ltc-usdt,12.56748581,0.0,spot,ltc,2022-08-15 06:03:12,2022,6
89496199,1660543397000.0,60131037,64.075,0.19740700007803355,polo,ltc-usdt,12.64885353,0.0,spot,ltc,2022-08-15 06:03:17,2022,6
89496200,1660543399000.0,60131038,64.075,0.004227000078033554,polo,ltc-usdt,0.27084503,0.0,spot,ltc,2022-08-15 06:03:19,2022,6
89496201,1660543402000.0,60131039,64.075,0.2717250000780336,polo,ltc-usdt,17.41077938,0.0,spot,ltc,2022-08-15 06:03:22,2022,6
89496202,1660543406000.0,60131040,64.102,0.23146400003120024,polo,ltc-usdt,14.83730533,0.0,spot,ltc,2022-08-15 06:03:26,2022,6
89496203,1660543410000.0,60131041,64.109,0.12854599993760626,polo,ltc-usdt,8.24095551,0.0,spot,ltc,2022-08-15 06:03:30,2022,6
89496204,1660543410000.0,60131042,64.114,0.39738,polo,ltc-usdt,25.47762132,0.0,spot,ltc,2022-08-15 06:03:30,2022,6
89496205,1660543415000.0,60131043,64.111,0.24818800003119587,polo,ltc-usdt,15.91158087,0.0,spot,ltc,2022-08-15 06:03:35,2022,6
89496206,1660543415000.0,60131044,64.111,0.0031860000623917892,polo,ltc-usdt,0.20425765,0.0,spot,ltc,2022-08-15 06:03:35,2022,6
89496207,1660543419000.0,60131045,63.995,0.3766350000781311,polo,ltc-usdt,24.10275683,0.0,spot,ltc,2022-08-15 06:03:39,2022,6
89496208,1660543425000.0,60131046,63.986,0.37844199996874317,polo,ltc-usdt,24.21498981,0.0,spot,ltc,2022-08-15 06:03:45,2022,6
89496209,1660543428000.0,60131047,63.989,0.26639300004688304,polo,ltc-usdt,17.04622168,0.0,spot,ltc,2022-08-15 06:03:48,2022,6
89496210,1660543433000.0,60131048,63.99,0.265872,polo,ltc-usdt,17.01314928,0.0,spot,ltc,2022-08-15 06:03:53,2022,6
89496211,1660543436000.0,60131049,63.99,0.004376,polo,ltc-usdt,0.28002024,0.0,spot,ltc,2022-08-15 06:03:56,2022,6
89496212,1660543436000.0,60131050,63.85,1.7,polo,ltc-usdt,108.545,0.0,spot,ltc,2022-08-15 06:03:56,2022,6
89496213,1660543436000.0,60131051,63.82,4.199999999999999,polo,ltc-usdt,268.044,0.0,spot,ltc,2022-08-15 06:03:56,2022,6
89496214,1660543436000.0,60131052,63.8,1.7,polo,ltc-usdt,108.46,0.0,spot,ltc,2022-08-15 06:03:56,2022,6
89496215,1660543436000.0,60131053,63.78,8.6,polo,ltc-usdt,548.508,0.0,spot,ltc,2022-08-15 06:03:56,2022,6
89496216,1660543436000.0,60131054,63.667,0.19999999999999998,polo,ltc-usdt,12.7334,0.0,spot,ltc,2022-08-15 06:03:56,2022,6
89496217,1660543436000.0,60131055,63.62,86.3,polo,ltc-usdt,5490.406,0.0,spot,ltc,2022-08-15 06:03:56,2022,6
89496218,1660543436000.0,60131056,63.567,3.840108000062926,polo,ltc-usdt,244.10414524,0.0,spot,ltc,2022-08-15 06:03:56,2022,6
89496219,1660543436000.0,60131057,63.5,0.030533,polo,ltc-usdt,1.9388455,0.0,spot,ltc,2022-08-15 06:03:56,2022,6
89496220,1660543436000.0,60131058,63.31,42.5,polo,ltc-usdt,2690.675,0.0,spot,ltc,2022-08-15 06:03:56,2022,6
89496221,1660543436000.0,60131059,63.0,0.030828,polo,ltc-usdt,1.942164,0.0,spot,ltc,2022-08-15 06:03:56,2022,6
89496222,1660543436000.0,60131060,62.979,3.8401079999682435,polo,ltc-usdt,241.84616173,0.0,spot,ltc,2022-08-15 06:03:56,2022,6
89496223,1660543436000.0,60131061,62.58,17.500000000000004,polo,ltc-usdt,1095.15,0.0,spot,ltc,2022-08-15 06:03:56,2022,6
89496224,1660543436000.0,60131062,62.5,0.030551000000000002,polo,ltc-usdt,1.9094375000000001,0.0,spot,ltc,2022-08-15 06:03:56,2022,6
89496225,1660543436000.0,60131063,62.48,8.4,polo,ltc-usdt,524.832,0.0,spot,ltc,2022-08-15 06:03:56,2022,6
89496226,1660543436000.0,60131064,62.396,3.8401080000320533,polo,ltc-usdt,239.60737877,0.0,spot,ltc,2022-08-15 06:03:56,2022,6
89496227,1660543436000.0,60131065,62.36,0.082584,polo,ltc-usdt,5.14993824,0.0,spot,ltc,2022-08-15 06:03:56,2022,6
89496228,1660543436000.0,60131066,62.354,0.1,polo,ltc-usdt,6.2354,0.0,spot,ltc,2022-08-15 06:03:56,2022,6
89496229,1660543436000.0,60131067,62.001,1.5669780000322575,polo,ltc-usdt,97.15420298,0.0,spot,ltc,2022-08-15 06:03:56,2022,6
89496230,1660543436000.0,60131068,62.0,0.031058000000000002,polo,ltc-usdt,1.925596,0.0,spot,ltc,2022-08-15 06:03:56,2022,6
89496231,1660543436000.0,60131069,62.0,0.0162,polo,ltc-usdt,1.0044,0.0,spot,ltc,2022-08-15 06:03:56,2022,6
89496232,1660543436000.0,60131070,62.0,0.016935000000000002,polo,ltc-usdt,1.04997,0.0,spot,ltc,2022-08-15 06:03:56,2022,6
89496233,1660543436000.0,60131071,62.0,0.016773999999999997,polo,ltc-usdt,1.039988,0.0,spot,ltc,2022-08-15 06:03:56,2022,6
89496234,1660543436000.0,60131072,62.0,1.6129030000000002,polo,ltc-usdt,99.999986,0.0,spot,ltc,2022-08-15 06:03:56,2022,6
89496235,1660543436000.0,60131073,61.818,3.840107999935294,polo,ltc-usdt,237.38779634,0.0,spot,ltc,2022-08-15 06:03:56,2022,6
89496236,1660543436000.0,60131074,61.73,0.250282,polo,ltc-usdt,15.44990786,0.0,spot,ltc,2022-08-15 06:03:56,2022,6
89496237,1660543436000.0,60131075,61.5,0.03118,polo,ltc-usdt,1.91757,0.0,spot,ltc,2022-08-15 06:03:56,2022,6
89496238,1660543436000.0,60131076,61.246,3.840108000032655,polo,ltc-usdt,235.19125457,0.0,spot,ltc,2022-08-15 06:03:56,2022,6
89496239,1660543436000.0,60131077,61.1,1.011455,polo,ltc-usdt,61.7999005,0.0,spot,ltc,2022-08-15 06:03:56,2022,6
89496240,1660543436000.0,60131078,61.01,2.458613,polo,ltc-usdt,149.99997913,0.0,spot,ltc,2022-08-15 06:03:56,2022,6
89496241,1660543436000.0,60131079,61.0,0.030993999999999997,polo,ltc-usdt,1.890634,0.0,spot,ltc,2022-08-15 06:03:56,2022,6
89496242,1660543436000.0,60131080,61.0,0.016399999999999998,polo,ltc-usdt,1.0004,0.0,spot,ltc,2022-08-15 06:03:56,2022,6
89496243,1660543436000.0,60131081,61.0,1.0,polo,ltc-usdt,61.0,0.0,spot,ltc,2022-08-15 06:03:56,2022,6
89496244,1660543436000.0,60131082,60.679,3.8401079999670396,polo,ltc-usdt,233.01391333,0.0,spot,ltc,2022-08-15 06:03:56,2022,6
89496245,1660543436000.0,60131083,60.5,0.030487,polo,ltc-usdt,1.8444635,0.0,spot,ltc,2022-08-15 06:03:56,2022,6
89496246,1660543436000.0,60131084,60.275,0.9494810000829531,polo,ltc-usdt,57.22996728,0.0,spot,ltc,2022-08-15 06:03:56,2022,6
89496247,1660543436000.0,60131085,60.22,29.120058999999998,polo,ltc-usdt,1753.60995298,0.0,spot,ltc,2022-08-15 06:03:56,2022,6
89496248,1660543436000.0,60131086,60.21,1.592758,polo,ltc-usdt,95.89995918,0.0,spot,ltc,2022-08-15 06:03:56,2022,6
89496249,1660543436000.0,60131087,60.11,3.840108,polo,ltc-usdt,230.82889188,0.0,spot,ltc,2022-08-15 06:03:56,2022,6
89496250,1660543436000.0,60131088,60.04,4.58,polo,ltc-usdt,274.9832,0.0,spot,ltc,2022-08-15 06:03:56,2022,6
89496251,1660543436000.0,60131089,60.0,0.030283,polo,ltc-usdt,1.81698,0.0,spot,ltc,2022-08-15 06:03:56,2022,6
89496252,1660543436000.0,60131090,60.0,0.017166,polo,ltc-usdt,1.02996,0.0,spot,ltc,2022-08-15 06:03:56,2022,6
89496253,1660543436000.0,60131091,60.0,0.017,polo,ltc-usdt,1.02,0.0,spot,ltc,2022-08-15 06:03:56,2022,6
89496254,1660543436000.0,60131092,59.56,3.840108,polo,ltc-usdt,228.71683248,0.0,spot,ltc,2022-08-15 06:03:56,2022,6
89496255,1660543436000.0,60131093,59.5,0.030503,polo,ltc-usdt,1.8149285,0.0,spot,ltc,2022-08-15 06:03:56,2022,6
89496256,1660543436000.0,60131094,59.5,0.016949,polo,ltc-usdt,1.0084655,0.0,spot,ltc,2022-08-15 06:03:56,2022,6
89496257,1660543436000.0,60131095,59.409,5.0,polo,ltc-usdt,297.045,0.0,spot,ltc,2022-08-15 06:03:56,2022,6
89496258,1660543436000.0,60131096,59.326,1.136601000067424,polo,ltc-usdt,67.42999093,0.0,spot,ltc,2022-08-15 06:03:56,2022,6
89496259,1660543436000.0,60131097,59.0,3.840108,polo,ltc-usdt,226.566372,0.0,spot,ltc,2022-08-15 06:03:56,2022,6
89496260,1660543436000.0,60131098,59.0,1.694915,polo,ltc-usdt,99.999985,0.0,spot,ltc,2022-08-15 06:03:56,2022,6
89496261,1660543436000.0,60131099,58.0,2.0,polo,ltc-usdt,116.0,0.0,spot,ltc,2022-08-15 06:03:56,2022,6
89496262,1660543436000.0,60131100,58.0,0.037241,polo,ltc-usdt,2.159978,0.0,spot,ltc,2022-08-15 06:03:56,2022,6
89496263,1660543436000.0,60131101,57.9,0.034542,polo,ltc-usdt,1.9999818,0.0,spot,ltc,2022-08-15 06:03:56,2022,6
89496264,1660543436000.0,60131102,57.856,0.017456999965431416,polo,ltc-usdt,1.00999219,0.0,spot,ltc,2022-08-15 06:03:56,2022,6
89496265,1660543436000.0,60131103,57.85,0.14261000000000001,polo,ltc-usdt,8.2499885,0.0,spot,ltc,2022-08-15 06:03:56,2022,6
89496266,1660543436000.0,60131104,57.66,0.5,polo,ltc-usdt,28.83,0.0,spot,ltc,2022-08-15 06:03:56,2022,6
89496267,1660543436000.0,60131105,57.5,0.034782,polo,ltc-usdt,1.999965,0.0,spot,ltc,2022-08-15 06:03:56,2022,6
89496268,1660543436000.0,60131106,57.16,0.07015300000000001,polo,ltc-usdt,4.00994548,0.0,spot,ltc,2022-08-15 06:03:56,2022,6
89496269,1660543436000.0,60131107,57.01,1.0,polo,ltc-usdt,57.01,0.0,spot,ltc,2022-08-15 06:03:56,2022,6
89496270,1660543436000.0,60131108,57.01,0.192948,polo,ltc-usdt,10.99996548,0.0,spot,ltc,2022-08-15 06:03:56,2022,6
89496271,1660543436000.0,60131109,57.0,2.0,polo,ltc-usdt,114.0,0.0,spot,ltc,2022-08-15 06:03:56,2022,6
89496272,1660543436000.0,60131110,57.0,2.0,polo,ltc-usdt,114.0,0.0,spot,ltc,2022-08-15 06:03:56,2022,6
89496273,1660543436000.0,60131111,56.915,1.757006,polo,ltc-usdt,99.99999649,0.0,spot,ltc,2022-08-15 06:03:56,2022,6
89496274,1660543436000.0,60131112,56.83,12.886855,polo,ltc-usdt,732.35996965,0.0,spot,ltc,2022-08-15 06:03:56,2022,6
89496275,1660543436000.0,60131113,56.5,8.0,polo,ltc-usdt,452.0,0.0,spot,ltc,2022-08-15 06:03:56,2022,6
89496276,1660543436000.0,60131114,56.21,0.1,polo,ltc-usdt,5.621,0.0,spot,ltc,2022-08-15 06:03:56,2022,6
89496277,1660543436000.0,60131115,56.07,0.17834799999999998,polo,ltc-usdt,9.99997236,0.0,spot,ltc,2022-08-15 06:03:56,2022,6
89496278,1660543436000.0,60131116,56.0,0.036785,polo,ltc-usdt,2.05996,0.0,spot,ltc,2022-08-15 06:03:56,2022,6
89496279,1660543436000.0,60131117,55.07,0.181587,polo,ltc-usdt,9.99999609,0.0,spot,ltc,2022-08-15 06:03:56,2022,6
89496280,1660543436000.0,60131118,55.0,6.613868,polo,ltc-usdt,363.76274,0.0,spot,ltc,2022-08-15 06:03:56,2022,6
89496281,1660543437000.0,60131119,63.991,0.5089309999843729,polo,ltc-usdt,32.56700362,0.0,spot,ltc,2022-08-15 06:03:57,2022,6
89496282,1660543440000.0,60131120,63.784,0.10013700003135584,polo,ltc-usdt,6.38713841,0.0,spot,ltc,2022-08-15 06:04:00,2022,6
89496283,1660543442000.0,60131121,63.68,0.150737,polo,ltc-usdt,9.59893216,0.0,spot,ltc,2022-08-15 06:04:02,2022,6
89496284,1660543446000.0,60131122,63.732,0.4350030000627628,polo,ltc-usdt,27.7236112,0.0,spot,ltc,2022-08-15 06:04:06,2022,6
89496285,1660543446000.0,60131123,63.36,0.03043,polo,ltc-usdt,1.9280448,0.0,spot,ltc,2022-08-15 06:04:06,2022,6
89496286,1660543450000.0,60131124,63.783,0.25671799993728733,polo,ltc-usdt,16.37424419,0.0,spot,ltc,2022-08-15 06:04:10,2022,6
89496287,1660543455000.0,60131125,64.067,0.24122800006243467,polo,ltc-usdt,15.45475428,0.0,spot,ltc,2022-08-15 06:04:15,2022,6
89496288,1660543456000.0,60131126,63.823,0.110649000047005,polo,ltc-usdt,7.06195113,0.0,spot,ltc,2022-08-15 06:04:16,2022,6
89496289,1660543464000.0,60131127,63.691,0.12551399993719678,polo,ltc-usdt,7.99411217,0.0,spot,ltc,2022-08-15 06:04:24,2022,6
89496290,1660543464000.0,60131128,63.691,0.1295209999842992,polo,ltc-usdt,8.24932201,0.0,spot,ltc,2022-08-15 06:04:24,2022,6
89496291,1660543467000.0,60131129,63.692,3.840108000062802,polo,ltc-usdt,244.58415874,0.0,spot,ltc,2022-08-15 06:04:27,2022,6
89496292,1660543472000.0,60131130,63.896,0.33528300003130085,polo,ltc-usdt,21.42324257,0.0,spot,ltc,2022-08-15 06:04:32,2022,6
89496293,1660543479000.0,60131131,63.954,0.3611179999687275,polo,ltc-usdt,23.09494057,0.0,spot,ltc,2022-08-15 06:04:39,2022,6
89496294,1660543479000.0,60131132,63.925,0.553822,polo,ltc-usdt,35.40307135,0.0,spot,ltc,2022-08-15 06:04:39,2022,6
89496295,1660543479000.0,60131133,63.5,1.7,polo,ltc-usdt,107.95,0.0,spot,ltc,2022-08-15 06:04:39,2022,6
89496296,1660543479000.0,60131134,63.46,1.5862859999999999,polo,ltc-usdt,100.66570956,0.0,spot,ltc,2022-08-15 06:04:39,2022,6
89496297,1660543488000.0,60131135,63.608,0.030413999968557415,polo,ltc-usdt,1.93457371,0.0,spot,ltc,2022-08-15 06:04:48,2022,6
89496298,1660543489000.0,60131136,63.608,3.840107999937115,polo,ltc-usdt,244.26158966,0.0,spot,ltc,2022-08-15 06:04:49,2022,6
89496299,1660543490000.0,60131137,63.679,0.25630400006281506,polo,ltc-usdt,16.32118242,0.0,spot,ltc,2022-08-15 06:04:50,2022,6
89496300,1660543493000.0,60131138,63.68,3.840108,polo,ltc-usdt,244.53807744,0.0,spot,ltc,2022-08-15 06:04:53,2022,6
89496301,1660543495000.0,60131139,63.715,0.5091670000784744,polo,ltc-usdt,32.44157541,0.0,spot,ltc,2022-08-15 06:04:55,2022,6
89496302,1660543496000.0,60131140,63.488,3.15,polo,ltc-usdt,199.9872,0.0,spot,ltc,2022-08-15 06:04:56,2022,6
89496303,1660543496000.0,60131141,63.48,0.690108,polo,ltc-usdt,43.80805584,0.0,spot,ltc,2022-08-15 06:04:56,2022,6
89496304,1660543499000.0,60131142,63.75,1.553,polo,ltc-usdt,99.00375,0.0,spot,ltc,2022-08-15 06:04:59,2022,6
89496305,1660543499000.0,60131143,63.606,0.23230600006288715,polo,ltc-usdt,14.77605544,0.0,spot,ltc,2022-08-15 06:04:59,2022,6
89496306,1660543499000.0,60131144,63.75,0.214951,polo,ltc-usdt,13.70312625,0.0,spot,ltc,2022-08-15 06:04:59,2022,6
89496307,1660543501000.0,60131145,63.676,0.40092,polo,ltc-usdt,25.52898192,0.0,spot,ltc,2022-08-15 06:05:01,2022,6
89496308,1660543502000.0,60131146,63.677,3.840108000062817,polo,ltc-usdt,244.52655712,0.0,spot,ltc,2022-08-15 06:05:02,2022,6
89496309,1660543502000.0,60131147,63.677,3.840108000062817,polo,ltc-usdt,244.52655712,0.0,spot,ltc,2022-08-15 06:05:02,2022,6
89496310,1660543508000.0,60131148,63.695,0.021476000000000002,polo,ltc-usdt,1.36791382,0.0,spot,ltc,2022-08-15 06:05:08,2022,6
89496311,1660543509000.0,60131149,63.721,0.33140600006277365,polo,ltc-usdt,21.11752173,0.0,spot,ltc,2022-08-15 06:05:09,2022,6
89496312,1660543520000.0,60131150,63.711,0.3287470000470876,polo,ltc-usdt,20.94480012,0.0,spot,ltc,2022-08-15 06:05:20,2022,6
89496313,1660543528000.0,60131151,63.72,0.14458700000000002,polo,ltc-usdt,9.21308364,0.0,spot,ltc,2022-08-15 06:05:28,2022,6
89496314,1660543531000.0,60131152,63.676,0.030209999999999997,polo,ltc-usdt,1.92365196,0.0,spot,ltc,2022-08-15 06:05:31,2022,6
89496315,1660543537000.0,60131153,63.73,0.27733599999999997,polo,ltc-usdt,17.67462328,0.0,spot,ltc,2022-08-15 06:05:37,2022,6
89496316,1660543537000.0,60131154,63.75,1.095607,polo,ltc-usdt,69.84494625,0.0,spot,ltc,2022-08-15 06:05:37,2022,6
89496317,1660543545000.0,60131155,63.736,0.27122899993724114,polo,ltc-usdt,17.28705154,0.0,spot,ltc,2022-08-15 06:05:45,2022,6
89496318,1660543554000.0,60131156,63.733,0.11369799993723817,polo,ltc-usdt,7.24631463,0.0,spot,ltc,2022-08-15 06:05:54,2022,6
89496319,1660543567000.0,60131157,63.708,0.38472200006278645,polo,ltc-usdt,24.50986918,0.0,spot,ltc,2022-08-15 06:06:07,2022,6
89496320,1660543567000.0,60131158,63.709,0.07875400006278546,polo,ltc-usdt,5.01733859,0.0,spot,ltc,2022-08-15 06:06:07,2022,6
89496321,1660543573000.0,60131159,63.709,0.031105000078481843,polo,ltc-usdt,1.98166845,0.0,spot,ltc,2022-08-15 06:06:13,2022,6
89496322,1660543574000.0,60131160,63.72,0.238845,polo,ltc-usdt,15.2192034,0.0,spot,ltc,2022-08-15 06:06:14,2022,6
89496323,1660543589000.0,60131161,63.721,0.08863500007846707,polo,ltc-usdt,5.64791084,0.0,spot,ltc,2022-08-15 06:06:29,2022,6
89496324,1660543598000.0,60131162,63.723,0.2048020000627717,polo,ltc-usdt,13.05059785,0.0,spot,ltc,2022-08-15 06:06:38,2022,6
89496325,1660543607000.0,60131163,63.722,0.207805,polo,ltc-usdt,13.24175021,0.0,spot,ltc,2022-08-15 06:06:47,2022,6
89496326,1660543615000.0,60131164,63.676,0.030920000000000003,polo,ltc-usdt,1.9688619200000002,0.0,spot,ltc,2022-08-15 06:06:55,2022,6
89496327,1660543616000.0,60131165,63.698,0.21091100003139818,polo,ltc-usdt,13.43460888,0.0,spot,ltc,2022-08-15 06:06:56,2022,6
89496328,1660543620000.0,60131166,63.709,0.17633500007848185,polo,ltc-usdt,11.23412652,0.0,spot,ltc,2022-08-15 06:07:00,2022,6
89496329,1660543625000.0,60131167,63.691,0.10900199996859838,polo,ltc-usdt,6.94244638,0.0,spot,ltc,2022-08-15 06:07:05,2022,6
89496330,1660543627000.0,60131168,63.686,0.09176800003140408,polo,ltc-usdt,5.84433685,0.0,spot,ltc,2022-08-15 06:07:07,2022,6
89496331,1660543631000.0,60131169,63.681,0.2529260000628131,polo,ltc-usdt,16.10658061,0.0,spot,ltc,2022-08-15 06:07:11,2022,6
89496332,1660543634000.0,60131170,63.677,0.0505,polo,ltc-usdt,3.2156885,0.0,spot,ltc,2022-08-15 06:07:14,2022,6
89496333,1660543636000.0,60131171,63.676,0.33979,polo,ltc-usdt,21.63646804,0.0,spot,ltc,2022-08-15 06:07:16,2022,6
89496334,1660543641000.0,60131172,63.552,0.067745,polo,ltc-usdt,4.30533024,0.0,spot,ltc,2022-08-15 06:07:21,2022,6
89496335,1660543645000.0,60131173,63.526,0.2634069999685168,polo,ltc-usdt,16.73319308,0.0,spot,ltc,2022-08-15 06:07:25,2022,6
89496336,1660543649000.0,60131174,63.497,0.037891000047246326,polo,ltc-usdt,2.40596483,0.0,spot,ltc,2022-08-15 06:07:29,2022,6
89496337,1660543652000.0,60131175,63.519,0.19353699995277004,polo,ltc-usdt,12.2932767,0.0,spot,ltc,2022-08-15 06:07:32,2022,6
89496338,1660543656000.0,60131176,63.508,0.03098299993701581,polo,ltc-usdt,1.96766836,0.0,spot,ltc,2022-08-15 06:07:36,2022,6
89496339,1660543676000.0,60131177,63.434,0.017407999968471165,polo,ltc-usdt,1.10425907,0.0,spot,ltc,2022-08-15 06:07:56,2022,6
89496340,1660543678000.0,60131178,63.328,0.26016899996841836,polo,ltc-usdt,16.47598243,0.0,spot,ltc,2022-08-15 06:07:58,2022,6
89496341,1660543678000.0,60131179,63.328,0.00249,polo,ltc-usdt,0.15768672,0.0,spot,ltc,2022-08-15 06:07:58,2022,6
89496342,1660543683000.0,60131180,63.531,0.24429600006296137,polo,ltc-usdt,15.52036918,0.0,spot,ltc,2022-08-15 06:08:03,2022,6
89496343,1660543696000.0,60131181,63.329,0.1474640000631622,polo,ltc-usdt,9.33874766,0.0,spot,ltc,2022-08-15 06:08:16,2022,6
89496344,1660543696000.0,60131182,63.329,0.004171000015790554,polo,ltc-usdt,0.26414526,0.0,spot,ltc,2022-08-15 06:08:16,2022,6
89496345,1660543698000.0,60131183,63.33,0.030478,polo,ltc-usdt,1.93017174,0.0,spot,ltc,2022-08-15 06:08:18,2022,6
89496346,1660543699000.0,60131184,63.48,1.164739,polo,ltc-usdt,73.93763172,0.0,spot,ltc,2022-08-15 06:08:19,2022,6
89496347,1660543701000.0,60131185,63.315,0.24781,polo,ltc-usdt,15.69009015,0.0,spot,ltc,2022-08-15 06:08:21,2022,6
89496348,1660543702000.0,60131186,63.396,0.055545000000000004,polo,ltc-usdt,3.52133082,0.0,spot,ltc,2022-08-15 06:08:22,2022,6
89496349,1660543705000.0,60131187,63.356,0.1519489999368647,polo,ltc-usdt,9.62688084,0.0,spot,ltc,2022-08-15 06:08:25,2022,6
89496350,1660543709000.0,60131188,63.376,0.19639899993688462,polo,ltc-usdt,12.44698302,0.0,spot,ltc,2022-08-15 06:08:29,2022,6
89496351,1660543710000.0,60131189,63.15,0.029337,polo,ltc-usdt,1.85263155,0.0,spot,ltc,2022-08-15 06:08:30,2022,6
89496352,1660543711000.0,60131190,63.375,0.071544,polo,ltc-usdt,4.534101,0.0,spot,ltc,2022-08-15 06:08:31,2022,6
89496353,1660543714000.0,60131191,63.264,0.131945,polo,ltc-usdt,8.34736848,0.0,spot,ltc,2022-08-15 06:08:34,2022,6
89496354,1660543723000.0,60131192,63.37,0.033624,polo,ltc-usdt,2.13075288,0.0,spot,ltc,2022-08-15 06:08:43,2022,6
89496355,1660543723000.0,60131193,63.48,0.0017540000000000001,polo,ltc-usdt,0.11134392,0.0,spot,ltc,2022-08-15 06:08:43,2022,6
89496356,1660543733000.0,60131194,63.366,0.03845899993687467,polo,ltc-usdt,2.4369929900000002,0.0,spot,ltc,2022-08-15 06:08:53,2022,6
89496357,1660543740000.0,60131195,63.081,0.09450900001585263,polo,ltc-usdt,5.96172223,0.0,spot,ltc,2022-08-15 06:09:00,2022,6
89496358,1660543741000.0,60131196,63.26,0.289509,polo,ltc-usdt,18.31433934,0.0,spot,ltc,2022-08-15 06:09:01,2022,6
89496359,1660543745000.0,60131197,63.35,0.21239899999999998,polo,ltc-usdt,13.45547665,0.0,spot,ltc,2022-08-15 06:09:05,2022,6
89496360,1660543755000.0,60131198,63.33,1.7000000000000002,polo,ltc-usdt,107.661,0.0,spot,ltc,2022-08-15 06:09:15,2022,6
89496361,1660543755000.0,60131199,63.33,1.7000000000000002,polo,ltc-usdt,107.661,0.0,spot,ltc,2022-08-15 06:09:15,2022,6
89496362,1660543758000.0,60131200,63.207,0.21155599996835794,polo,ltc-usdt,13.37182009,0.0,spot,ltc,2022-08-15 06:09:18,2022,6
89496363,1660543763000.0,60131201,63.229,0.03145200003163105,polo,ltc-usdt,1.9886785099999997,0.0,spot,ltc,2022-08-15 06:09:23,2022,6
89496364,1660543763000.0,60131202,63.233,0.18497,polo,ltc-usdt,11.69620801,0.0,spot,ltc,2022-08-15 06:09:23,2022,6
89496365,1660543767000.0,60131203,63.312,0.1901990000315896,polo,ltc-usdt,12.04187909,0.0,spot,ltc,2022-08-15 06:09:27,2022,6
89496366,1660543772000.0,60131204,63.332,0.152885,polo,ltc-usdt,9.68251282,0.0,spot,ltc,2022-08-15 06:09:32,2022,6
89496367,1660543776000.0,60131205,63.341,0.13916800003157515,polo,ltc-usdt,8.81504029,0.0,spot,ltc,2022-08-15 06:09:36,2022,6
89496368,1660543778000.0,60131206,63.341,0.00092,polo,ltc-usdt,0.05827372,0.0,spot,ltc,2022-08-15 06:09:38,2022,6
89496369,1660543781000.0,60131207,63.334,0.21847599993684277,polo,ltc-usdt,13.83695898,0.0,spot,ltc,2022-08-15 06:09:41,2022,6
89496370,1660543785000.0,60131208,63.243,0.0702320000632481,polo,ltc-usdt,4.44168238,0.0,spot,ltc,2022-08-15 06:09:45,2022,6
89496371,1660543790000.0,60131209,63.336,0.30257399993684475,polo,ltc-usdt,19.16382686,0.0,spot,ltc,2022-08-15 06:09:50,2022,6
89496372,1660543793000.0,60131210,63.362,0.04273699993687068,polo,ltc-usdt,2.70790179,0.0,spot,ltc,2022-08-15 06:09:53,2022,6
89496373,1660543794000.0,60131211,63.349,0.12686,polo,ltc-usdt,8.03645414,0.0,spot,ltc,2022-08-15 06:09:54,2022,6
89496374,1660543803000.0,60131212,63.338,0.17572200006315322,polo,ltc-usdt,11.12988004,0.0,spot,ltc,2022-08-15 06:10:03,2022,6
89496375,1660543820000.0,60131213,63.339,0.2234130000473642,polo,ltc-usdt,14.15075601,0.0,spot,ltc,2022-08-15 06:10:20,2022,6
89496376,1660543821000.0,60131214,63.34,1.7,polo,ltc-usdt,107.678,0.0,spot,ltc,2022-08-15 06:10:21,2022,6
89496377,1660543823000.0,60131215,63.347,0.03661199993685573,polo,ltc-usdt,2.31926036,0.0,spot,ltc,2022-08-15 06:10:23,2022,6
89496378,1660543825000.0,60131216,63.359,0.11857,polo,ltc-usdt,7.51247663,0.0,spot,ltc,2022-08-15 06:10:25,2022,6
