	uid	time	trade_id	price	amount	exchange	instrmnt	vol_dllr	sell2	Class	Asset	datetime	year	hour
23035938	30824811	1660521691460.0	4819193	6.421	37.5	binc	fxs-usdt	240.7875	1.0	spot	fxs	2022-08-15 00:01:31.460000000	2022	0
23035939	30824812	1660521691460.0	4819194	6.421	23.2	binc	fxs-usdt	148.9672	1.0	spot	fxs	2022-08-15 00:01:31.460000000	2022	0
23035940	30824813	1660521691518.0	4819195	6.422	15.4	binc	fxs-usdt	98.8988	1.0	spot	fxs	2022-08-15 00:01:31.518000128	2022	0
23035941	30824814	1660521691518.0	4819196	6.422	5.6	binc	fxs-usdt	35.96319999999999	1.0	spot	fxs	2022-08-15 00:01:31.518000128	2022	0
23035942	30824815	1660521807393.0	4819197	6.421	37.5	binc	fxs-usdt	240.7875	1.0	spot	fxs	2022-08-15 00:03:27.392999936	2022	0
23035943	30824816	1660521807393.0	4819198	6.421	27.2	binc	fxs-usdt	174.6512	1.0	spot	fxs	2022-08-15 00:03:27.392999936	2022	0
23035944	30824817	1660521807393.0	4819199	6.421	64.1	binc	fxs-usdt	411.5861	1.0	spot	fxs	2022-08-15 00:03:27.392999936	2022	0
23035946	30824819	1660521807393.0	4819200	6.421	13.3	binc	fxs-usdt	85.39930000000001	1.0	spot	fxs	2022-08-15 00:03:27.392999936	2022	0
23035947	30824820	1660521807393.0	4819201	6.422	20.9	binc	fxs-usdt	134.2198	1.0	spot	fxs	2022-08-15 00:03:27.392999936	2022	0
23035948	30824821	1660521807393.0	4819202	6.424	37.0	binc	fxs-usdt	237.688	1.0	spot	fxs	2022-08-15 00:03:27.392999936	2022	0
23035949	30824822	1660521905752.0	4819203	6.426	2.0	binc	fxs-usdt	12.852	1.0	spot	fxs	2022-08-15 00:05:05.752000000	2022	0
23035950	30824823	1660521930352.0	4819204	6.422	15.0	binc	fxs-usdt	96.33	0.0	spot	fxs	2022-08-15 00:05:30.352000000	2022	0
23035951	30824824	1660522305605.0	4819205	6.419	1.9	binc	fxs-usdt	12.1961	0.0	spot	fxs	2022-08-15 00:11:45.604999936	2022	0
23035952	30824825	1660522357874.0	4819206	6.418	37.5	binc	fxs-usdt	240.675	1.0	spot	fxs	2022-08-15 00:12:37.873999872	2022	0
23035953	30824826	1660522364376.0	4819207	6.418	37.5	binc	fxs-usdt	240.675	1.0	spot	fxs	2022-08-15 00:12:44.376000000	2022	0
23035954	30824827	1660522364376.0	4819208	6.418	48.8	binc	fxs-usdt	313.1984	1.0	spot	fxs	2022-08-15 00:12:44.376000000	2022	0
23035955	30824828	1660522364376.0	4819209	6.418	13.1	binc	fxs-usdt	84.0758	1.0	spot	fxs	2022-08-15 00:12:44.376000000	2022	0
23035956	30824829	1660522364376.0	4819210	6.419	50.6	binc	fxs-usdt	324.8014	1.0	spot	fxs	2022-08-15 00:12:44.376000000	2022	0
23035957	30824830	1660522384061.0	4819211	6.416	37.5	binc	fxs-usdt	240.6	0.0	spot	fxs	2022-08-15 00:13:04.060999936	2022	0
23035958	30824831	1660522384061.0	4819212	6.414	60.8	binc	fxs-usdt	389.9712	0.0	spot	fxs	2022-08-15 00:13:04.060999936	2022	0
23035959	30824832	1660522557916.0	4819213	6.415	2.5	binc	fxs-usdt	16.0375	0.0	spot	fxs	2022-08-15 00:15:57.916000000	2022	0
23035960	30824833	1660522635406.0	4819214	6.415	12.4	binc	fxs-usdt	79.546	0.0	spot	fxs	2022-08-15 00:17:15.406000128	2022	0
23035961	30824834	1660522688525.0	4819215	6.421	3.3	binc	fxs-usdt	21.1893	1.0	spot	fxs	2022-08-15 00:18:08.524999936	2022	0
23035962	30824835	1660522706648.0	4819216	6.427	37.5	binc	fxs-usdt	241.0125	1.0	spot	fxs	2022-08-15 00:18:26.648000000	2022	0
23035963	30824836	1660522706648.0	4819217	6.428	20.8	binc	fxs-usdt	133.7024	1.0	spot	fxs	2022-08-15 00:18:26.648000000	2022	0
23035964	30824837	1660522706648.0	4819218	6.429	15.1	binc	fxs-usdt	97.0779	1.0	spot	fxs	2022-08-15 00:18:26.648000000	2022	0
23035965	30824838	1660522711546.0	4819219	6.428	20.8	binc	fxs-usdt	133.7024	1.0	spot	fxs	2022-08-15 00:18:31.545999872	2022	0
23035966	30824839	1660522711546.0	4819220	6.429	3.8	binc	fxs-usdt	24.4302	1.0	spot	fxs	2022-08-15 00:18:31.545999872	2022	0
23035967	30824840	1660522772739.0	4819221	6.423	36.7	binc	fxs-usdt	235.7241	0.0	spot	fxs	2022-08-15 00:19:32.739000064	2022	0
23035968	30824841	1660522775160.0	4819222	6.425	13.0	binc	fxs-usdt	83.52499999999999	0.0	spot	fxs	2022-08-15 00:19:35.160000000	2022	0
23035969	30824842	1660522794202.0	4819223	6.427	7.7	binc	fxs-usdt	49.4879	1.0	spot	fxs	2022-08-15 00:19:54.201999872	2022	0
23035970	30824843	1660522812397.0	4819224	6.424	7.4	binc	fxs-usdt	47.537600000000005	0.0	spot	fxs	2022-08-15 00:20:12.396999936	2022	0
23035971	30824844	1660522898807.0	4819225	6.433	5.0	binc	fxs-usdt	32.165	1.0	spot	fxs	2022-08-15 00:21:38.807000064	2022	0
23035972	30824845	1660523138556.0	4819226	6.428	37.5	binc	fxs-usdt	241.05	1.0	spot	fxs	2022-08-15 00:25:38.556000000	2022	0
23035973	30824846	1660523138556.0	4819227	6.429	9.1	binc	fxs-usdt	58.5039	1.0	spot	fxs	2022-08-15 00:25:38.556000000	2022	0
23035974	30824847	1660523463689.0	4819228	6.428	37.5	binc	fxs-usdt	241.05	1.0	spot	fxs	2022-08-15 00:31:03.688999936	2022	0
23035975	30824848	1660523463689.0	4819229	6.429	11.7	binc	fxs-usdt	75.2193	1.0	spot	fxs	2022-08-15 00:31:03.688999936	2022	0
23035976	30824849	1660523463689.0	4819230	6.429	15.5	binc	fxs-usdt	99.6495	1.0	spot	fxs	2022-08-15 00:31:03.688999936	2022	0
23035977	30824850	1660523463985.0	4819231	6.429	23.3	binc	fxs-usdt	149.7957	0.0	spot	fxs	2022-08-15 00:31:03.984999936	2022	0
23035978	30824851	1660523465517.0	4819232	6.429	20.2	binc	fxs-usdt	129.8658	0.0	spot	fxs	2022-08-15 00:31:05.516999936	2022	0
23035979	30824852	1660523467037.0	4819233	6.429	1.8	binc	fxs-usdt	11.5722	0.0	spot	fxs	2022-08-15 00:31:07.036999936	2022	0
23035980	30824853	1660523468572.0	4819234	6.426	15.5	binc	fxs-usdt	99.603	0.0	spot	fxs	2022-08-15 00:31:08.572000000	2022	0
23035981	30824854	1660523470080.0	4819235	6.425	21.3	binc	fxs-usdt	136.8525	0.0	spot	fxs	2022-08-15 00:31:10.080000000	2022	0
23035982	30824855	1660523471595.0	4819236	6.425	16.2	binc	fxs-usdt	104.085	0.0	spot	fxs	2022-08-15 00:31:11.595000064	2022	0
23035983	30824856	1660523473100.0	4819237	6.422	19.8	binc	fxs-usdt	127.1556	0.0	spot	fxs	2022-08-15 00:31:13.100000000	2022	0
23035984	30824857	1660523474628.0	4819238	6.422	17.7	binc	fxs-usdt	113.6694	0.0	spot	fxs	2022-08-15 00:31:14.628000000	2022	0
23035985	30824858	1660523476148.0	4819239	6.422	22.8	binc	fxs-usdt	146.42159999999998	0.0	spot	fxs	2022-08-15 00:31:16.148000000	2022	0
23035986	30824859	1660523477669.0	4819240	6.422	14.7	binc	fxs-usdt	94.4034	0.0	spot	fxs	2022-08-15 00:31:17.668999936	2022	0
23035987	30824860	1660523480686.0	4819241	6.422	22.2	binc	fxs-usdt	142.5684	0.0	spot	fxs	2022-08-15 00:31:20.686000128	2022	0
23035988	30824861	1660523482226.0	4819242	6.422	15.3	binc	fxs-usdt	98.2566	0.0	spot	fxs	2022-08-15 00:31:22.225999872	2022	0
23035989	30824862	1660523604262.0	4819243	6.428	150.0	binc	fxs-usdt	964.2	1.0	spot	fxs	2022-08-15 00:33:24.262000128	2022	0
23035990	30824863	1660523604262.0	4819244	6.428	15.5	binc	fxs-usdt	99.634	1.0	spot	fxs	2022-08-15 00:33:24.262000128	2022	0
23035991	30824864	1660523604414.0	4819245	6.43	23.0	binc	fxs-usdt	147.89	0.0	spot	fxs	2022-08-15 00:33:24.414000128	2022	0
23035992	30824865	1660523605930.0	4819246	6.43	14.5	binc	fxs-usdt	93.235	0.0	spot	fxs	2022-08-15 00:33:25.929999872	2022	0
23035993	30824866	1660523607485.0	4819247	6.43	17.0	binc	fxs-usdt	109.31	0.0	spot	fxs	2022-08-15 00:33:27.484999936	2022	0
23035994	30824867	1660523618229.0	4819248	6.432	2.2	binc	fxs-usdt	14.1504	0.0	spot	fxs	2022-08-15 00:33:38.228999936	2022	0
23035995	30824868	1660523621085.0	4819249	6.435	37.5	binc	fxs-usdt	241.3125	1.0	spot	fxs	2022-08-15 00:33:41.084999936	2022	0
23035996	30824869	1660523621085.0	4819250	6.435	148.7	binc	fxs-usdt	956.8845	1.0	spot	fxs	2022-08-15 00:33:41.084999936	2022	0
23035997	30824870	1660523621385.0	4819251	6.434	2.3	binc	fxs-usdt	14.7982	1.0	spot	fxs	2022-08-15 00:33:41.384999936	2022	0
23035998	30824871	1660523689158.0	4819252	6.434	2.6	binc	fxs-usdt	16.7284	0.0	spot	fxs	2022-08-15 00:34:49.158000128	2022	0
23035999	30824872	1660523750867.0	4819253	6.435	1.3	binc	fxs-usdt	8.365499999999999	1.0	spot	fxs	2022-08-15 00:35:50.867000064	2022	0
23036000	30824873	1660523750867.0	4819254	6.442	15.5	binc	fxs-usdt	99.851	1.0	spot	fxs	2022-08-15 00:35:50.867000064	2022	0
23036001	30824874	1660523750867.0	4819255	6.443	5.1	binc	fxs-usdt	32.8593	1.0	spot	fxs	2022-08-15 00:35:50.867000064	2022	0
23036002	30824875	1660523750867.0	4819256	6.45	117.5	binc	fxs-usdt	757.875	1.0	spot	fxs	2022-08-15 00:35:50.867000064	2022	0
23036003	30824876	1660523750934.0	4819257	6.439	18.7	binc	fxs-usdt	120.4093	0.0	spot	fxs	2022-08-15 00:35:50.934000128	2022	0
23036004	30824877	1660523750934.0	4819258	6.438	0.7	binc	fxs-usdt	4.5066	0.0	spot	fxs	2022-08-15 00:35:50.934000128	2022	0
23036005	30824878	1660523752447.0	4819259	6.444	13.8	binc	fxs-usdt	88.9272	0.0	spot	fxs	2022-08-15 00:35:52.447000064	2022	0
23036006	30824879	1660523779960.0	4819260	6.445	37.5	binc	fxs-usdt	241.6875	1.0	spot	fxs	2022-08-15 00:36:19.960000000	2022	0
23036007	30824880	1660523780067.0	4819261	6.444	17.5	binc	fxs-usdt	112.77	1.0	spot	fxs	2022-08-15 00:36:20.067000064	2022	0
23036008	30824881	1660523839788.0	4819262	6.444	1.6	binc	fxs-usdt	10.3104	1.0	spot	fxs	2022-08-15 00:37:19.788000000	2022	0
23036009	30824882	1660523865918.0	4819263	6.444	100.9	binc	fxs-usdt	650.1996	1.0	spot	fxs	2022-08-15 00:37:45.918000128	2022	0
23036010	30824883	1660523947830.0	4819264	6.442	37.5	binc	fxs-usdt	241.575	0.0	spot	fxs	2022-08-15 00:39:07.830000128	2022	0
23036011	30824884	1660523947830.0	4819265	6.442	6.2	binc	fxs-usdt	39.9404	0.0	spot	fxs	2022-08-15 00:39:07.830000128	2022	0
23036012	30824885	1660523947830.0	4819266	6.442	110.2	binc	fxs-usdt	709.9084	0.0	spot	fxs	2022-08-15 00:39:07.830000128	2022	0
23036013	30824886	1660523947926.0	4819267	6.442	5.8	binc	fxs-usdt	37.3636	0.0	spot	fxs	2022-08-15 00:39:07.926000128	2022	0
23036014	30824887	1660523947926.0	4819268	6.442	46.9	binc	fxs-usdt	302.1298	0.0	spot	fxs	2022-08-15 00:39:07.926000128	2022	0
23036015	30824888	1660523947926.0	4819269	6.442	149.9	binc	fxs-usdt	965.6558	0.0	spot	fxs	2022-08-15 00:39:07.926000128	2022	0
23036016	30824889	1660523947926.0	4819270	6.442	0.1	binc	fxs-usdt	0.6442000000000001	0.0	spot	fxs	2022-08-15 00:39:07.926000128	2022	0
23036017	30824890	1660523947946.0	4819271	6.442	26.8	binc	fxs-usdt	172.6456	0.0	spot	fxs	2022-08-15 00:39:07.945999872	2022	0
23036018	30824891	1660523947954.0	4819272	6.442	20.0	binc	fxs-usdt	128.84	0.0	spot	fxs	2022-08-15 00:39:07.953999872	2022	0
23036019	30824892	1660523947954.0	4819273	6.442	50.0	binc	fxs-usdt	322.1	0.0	spot	fxs	2022-08-15 00:39:07.953999872	2022	0
23036020	30824893	1660523948438.0	4819274	6.438	15.5	binc	fxs-usdt	99.789	0.0	spot	fxs	2022-08-15 00:39:08.438000128	2022	0
23036021	30824894	1660523948446.0	4819275	6.438	14.8	binc	fxs-usdt	95.2824	0.0	spot	fxs	2022-08-15 00:39:08.446000128	2022	0
23036022	30824895	1660523948446.0	4819276	6.437	15.4	binc	fxs-usdt	99.1298	0.0	spot	fxs	2022-08-15 00:39:08.446000128	2022	0
23036023	30824896	1660523948446.0	4819277	6.435	15.5	binc	fxs-usdt	99.7425	0.0	spot	fxs	2022-08-15 00:39:08.446000128	2022	0
23036024	30824897	1660523948446.0	4819278	6.435	92.4	binc	fxs-usdt	594.594	0.0	spot	fxs	2022-08-15 00:39:08.446000128	2022	0
23036025	30824898	1660524137641.0	4819279	6.443	2.3	binc	fxs-usdt	14.818899999999998	1.0	spot	fxs	2022-08-15 00:42:17.640999936	2022	0
23036026	30824899	1660524315900.0	4819280	6.439	3.4	binc	fxs-usdt	21.8926	1.0	spot	fxs	2022-08-15 00:45:15.900000000	2022	0
23036027	30824900	1660524499298.0	4819281	6.443	37.5	binc	fxs-usdt	241.6125	1.0	spot	fxs	2022-08-15 00:48:19.297999872	2022	0
23036028	30824901	1660524805049.0	4819282	6.443	37.5	binc	fxs-usdt	241.6125	1.0	spot	fxs	2022-08-15 00:53:25.048999936	2022	0
23036029	30824902	1660524805208.0	4819283	6.443	13.8	binc	fxs-usdt	88.9134	0.0	spot	fxs	2022-08-15 00:53:25.208000000	2022	0
23036030	30824903	1660524805215.0	4819284	6.443	16.0	binc	fxs-usdt	103.088	0.0	spot	fxs	2022-08-15 00:53:25.215000064	2022	0
23036031	30824904	1660524805308.0	4819285	6.443	9.4	binc	fxs-usdt	60.5642	0.0	spot	fxs	2022-08-15 00:53:25.308000000	2022	0
23036032	30824905	1660524843463.0	4819286	6.442	29.0	binc	fxs-usdt	186.818	1.0	spot	fxs	2022-08-15 00:54:03.463000064	2022	0
23036033	30824906	1660524843465.0	4819287	6.442	8.5	binc	fxs-usdt	54.757000000000005	1.0	spot	fxs	2022-08-15 00:54:03.464999936	2022	0
23036034	30824907	1660524959299.0	4819288	6.442	37.5	binc	fxs-usdt	241.575	0.0	spot	fxs	2022-08-15 00:55:59.299000064	2022	0
23036035	30824908	1660524959299.0	4819289	6.441	4.5	binc	fxs-usdt	28.9845	0.0	spot	fxs	2022-08-15 00:55:59.299000064	2022	0
23036036	30824909	1660525081964.0	4819290	6.444	14.5	binc	fxs-usdt	93.438	1.0	spot	fxs	2022-08-15 00:58:01.964000000	2022	0
23036037	30824910	1660525081973.0	4819291	6.444	18.5	binc	fxs-usdt	119.214	1.0	spot	fxs	2022-08-15 00:58:01.972999936	2022	0
23036038	30824911	1660525082314.0	4819292	6.444	14.5	binc	fxs-usdt	93.438	1.0	spot	fxs	2022-08-15 00:58:02.313999872	2022	0
23036039	30824912	1660525082616.0	4819293	6.446	4.5	binc	fxs-usdt	29.007	1.0	spot	fxs	2022-08-15 00:58:02.616000000	2022	0
23036040	30824913	1660525137106.0	4819294	6.454	15.4	binc	fxs-usdt	99.3916	1.0	spot	fxs	2022-08-15 00:58:57.105999872	2022	0
23036041	30824914	1660525330337.0	4819295	6.452	7.7	binc	fxs-usdt	49.6804	1.0	spot	fxs	2022-08-15 01:02:10.336999936	2022	1
23036042	30824915	1660525402343.0	4819296	6.45	1.9	binc	fxs-usdt	12.255	1.0	spot	fxs	2022-08-15 01:03:22.343000064	2022	1
23036043	30824916	1660525497814.0	4819297	6.443	1.9	binc	fxs-usdt	12.241699999999998	0.0	spot	fxs	2022-08-15 01:04:57.814000128	2022	1
23036044	30824917	1660525715577.0	4819298	6.448	37.5	binc	fxs-usdt	241.8	1.0	spot	fxs	2022-08-15 01:08:35.576999936	2022	1
23036045	30824918	1660525715577.0	4819299	6.448	11.3	binc	fxs-usdt	72.86240000000001	1.0	spot	fxs	2022-08-15 01:08:35.576999936	2022	1
23036047	30824920	1660525715577.0	4819300	6.448	1.9	binc	fxs-usdt	12.2512	1.0	spot	fxs	2022-08-15 01:08:35.576999936	2022	1
23036048	30824921	1660525717577.0	4819301	6.448	14.7	binc	fxs-usdt	94.7856	1.0	spot	fxs	2022-08-15 01:08:37.576999936	2022	1
23036049	30824922	1660525717577.0	4819302	6.448	36.0	binc	fxs-usdt	232.128	1.0	spot	fxs	2022-08-15 01:08:37.576999936	2022	1
23036050	30824923	1660525718576.0	4819303	6.448	35.2	binc	fxs-usdt	226.96960000000004	1.0	spot	fxs	2022-08-15 01:08:38.576000000	2022	1
23036051	30824924	1660525718576.0	4819304	6.448	15.5	binc	fxs-usdt	99.944	1.0	spot	fxs	2022-08-15 01:08:38.576000000	2022	1
23036052	30824925	1660525747741.0	4819305	6.445	15.5	binc	fxs-usdt	99.8975	0.0	spot	fxs	2022-08-15 01:09:07.740999936	2022	1
23036053	30824926	1660525860727.0	4819306	6.447	1.6	binc	fxs-usdt	10.3152	1.0	spot	fxs	2022-08-15 01:11:00.727000064	2022	1
23036054	30824927	1660525958024.0	4819307	6.443	37.5	binc	fxs-usdt	241.6125	0.0	spot	fxs	2022-08-15 01:12:38.024000000	2022	1
23036055	30824928	1660525958024.0	4819308	6.442	2.5	binc	fxs-usdt	16.105	0.0	spot	fxs	2022-08-15 01:12:38.024000000	2022	1
23036056	30824929	1660525997249.0	4819309	6.442	76.5	binc	fxs-usdt	492.813	0.0	spot	fxs	2022-08-15 01:13:17.248999936	2022	1
23036057	30824930	1660526000311.0	4819310	6.439	29.5	binc	fxs-usdt	189.9505	0.0	spot	fxs	2022-08-15 01:13:20.311000064	2022	1
23036058	30824931	1660526000709.0	4819311	6.437	37.5	binc	fxs-usdt	241.3875	1.0	spot	fxs	2022-08-15 01:13:20.708999936	2022	1
23036059	30824932	1660526000709.0	4819312	6.437	18.4	binc	fxs-usdt	118.4408	1.0	spot	fxs	2022-08-15 01:13:20.708999936	2022	1
23036060	30824933	1660526000709.0	4819313	6.438	47.9	binc	fxs-usdt	308.3802	1.0	spot	fxs	2022-08-15 01:13:20.708999936	2022	1
23036061	30824934	1660526057516.0	4819314	6.433	2.8	binc	fxs-usdt	18.0124	1.0	spot	fxs	2022-08-15 01:14:17.516000000	2022	1
23036062	30824935	1660526057516.0	4819315	6.435	7.2	binc	fxs-usdt	46.332	1.0	spot	fxs	2022-08-15 01:14:17.516000000	2022	1
23036063	30824936	1660526082847.0	4819316	6.435	37.5	binc	fxs-usdt	241.3125	0.0	spot	fxs	2022-08-15 01:14:42.847000064	2022	1
23036064	30824937	1660526082847.0	4819317	6.434	18.4	binc	fxs-usdt	118.3856	0.0	spot	fxs	2022-08-15 01:14:42.847000064	2022	1
23036065	30824938	1660526082847.0	4819318	6.433	20.1	binc	fxs-usdt	129.3033	0.0	spot	fxs	2022-08-15 01:14:42.847000064	2022	1
23036066	30824939	1660526101113.0	4819319	6.436	37.5	binc	fxs-usdt	241.35	1.0	spot	fxs	2022-08-15 01:15:01.112999936	2022	1
23036067	30824940	1660526101113.0	4819320	6.436	12.5	binc	fxs-usdt	80.45	1.0	spot	fxs	2022-08-15 01:15:01.112999936	2022	1
23036068	30824941	1660526101526.0	4819321	6.436	3.0	binc	fxs-usdt	19.308	1.0	spot	fxs	2022-08-15 01:15:01.526000128	2022	1
23036069	30824942	1660526101526.0	4819322	6.436	7.9	binc	fxs-usdt	50.8444	1.0	spot	fxs	2022-08-15 01:15:01.526000128	2022	1
23036070	30824943	1660526101526.0	4819323	6.436	18.4	binc	fxs-usdt	118.4224	1.0	spot	fxs	2022-08-15 01:15:01.526000128	2022	1
23036071	30824944	1660526101526.0	4819324	6.436	20.7	binc	fxs-usdt	133.2252	1.0	spot	fxs	2022-08-15 01:15:01.526000128	2022	1
23036072	30824945	1660526101979.0	4819325	6.436	15.5	binc	fxs-usdt	99.758	1.0	spot	fxs	2022-08-15 01:15:01.979000064	2022	1
23036073	30824946	1660526101979.0	4819326	6.436	14.5	binc	fxs-usdt	93.322	1.0	spot	fxs	2022-08-15 01:15:01.979000064	2022	1
23036074	30824947	1660526102369.0	4819327	6.436	30.0	binc	fxs-usdt	193.08	1.0	spot	fxs	2022-08-15 01:15:02.368999936	2022	1
23036075	30824948	1660526364398.0	4819328	6.439	15.5	binc	fxs-usdt	99.8045	0.0	spot	fxs	2022-08-15 01:19:24.398000128	2022	1
23036076	30824949	1660526400332.0	4819329	6.441	37.5	binc	fxs-usdt	241.5375	0.0	spot	fxs	2022-08-15 01:20:00.332000000	2022	1
23036077	30824950	1660526471280.0	4819330	6.438	37.5	binc	fxs-usdt	241.425	0.0	spot	fxs	2022-08-15 01:21:11.280000000	2022	1
23036078	30824951	1660526471333.0	4819331	6.438	37.5	binc	fxs-usdt	241.425	0.0	spot	fxs	2022-08-15 01:21:11.332999936	2022	1
23036079	30824952	1660526471340.0	4819332	6.438	25.8	binc	fxs-usdt	166.1004	0.0	spot	fxs	2022-08-15 01:21:11.340000000	2022	1
23036080	30824953	1660526471346.0	4819333	6.438	1.5	binc	fxs-usdt	9.657	0.0	spot	fxs	2022-08-15 01:21:11.345999872	2022	1
23036081	30824954	1660526907035.0	4819334	6.436	9.9	binc	fxs-usdt	63.7164	0.0	spot	fxs	2022-08-15 01:28:27.035000064	2022	1
23036082	30824955	1660526907035.0	4819335	6.436	8.5	binc	fxs-usdt	54.706	0.0	spot	fxs	2022-08-15 01:28:27.035000064	2022	1
23036083	30824956	1660526907035.0	4819336	6.435	9.3	binc	fxs-usdt	59.8455	0.0	spot	fxs	2022-08-15 01:28:27.035000064	2022	1
23036084	30824957	1660527047141.0	4819337	6.44	6.9	binc	fxs-usdt	44.43600000000001	0.0	spot	fxs	2022-08-15 01:30:47.140999936	2022	1
23036085	30824958	1660527047171.0	4819338	6.44	30.6	binc	fxs-usdt	197.064	0.0	spot	fxs	2022-08-15 01:30:47.171000064	2022	1
23036086	30824959	1660527047171.0	4819339	6.439	6.9	binc	fxs-usdt	44.429100000000005	0.0	spot	fxs	2022-08-15 01:30:47.171000064	2022	1
23036087	30824960	1660527145720.0	4819340	6.446	6.4	binc	fxs-usdt	41.2544	0.0	spot	fxs	2022-08-15 01:32:25.720000000	2022	1
23036088	30824961	1660527153368.0	4819341	6.441	37.5	binc	fxs-usdt	241.5375	0.0	spot	fxs	2022-08-15 01:32:33.368000000	2022	1
23036089	30824962	1660527158622.0	4819342	6.444	14.9	binc	fxs-usdt	96.0156	1.0	spot	fxs	2022-08-15 01:32:38.622000128	2022	1
23036090	30824963	1660527175496.0	4819343	6.44	28.6	binc	fxs-usdt	184.18400000000003	0.0	spot	fxs	2022-08-15 01:32:55.496000000	2022	1
23036091	30824964	1660527175525.0	4819344	6.44	8.9	binc	fxs-usdt	57.316	0.0	spot	fxs	2022-08-15 01:32:55.524999936	2022	1
23036092	30824965	1660527175525.0	4819345	6.44	16.5	binc	fxs-usdt	106.26	0.0	spot	fxs	2022-08-15 01:32:55.524999936	2022	1
23036093	30824966	1660527177879.0	4819346	6.44	37.5	binc	fxs-usdt	241.50000000000003	0.0	spot	fxs	2022-08-15 01:32:57.879000064	2022	1
23036094	30824967	1660527409264.0	4819347	6.442	37.5	binc	fxs-usdt	241.575	0.0	spot	fxs	2022-08-15 01:36:49.264000000	2022	1
23036095	30824968	1660527409264.0	4819348	6.442	13.9	binc	fxs-usdt	89.5438	0.0	spot	fxs	2022-08-15 01:36:49.264000000	2022	1
23036096	30824969	1660527409264.0	4819349	6.441	16.5	binc	fxs-usdt	106.2765	0.0	spot	fxs	2022-08-15 01:36:49.264000000	2022	1
23036097	30824970	1660527409264.0	4819350	6.44	0.2	binc	fxs-usdt	1.2880000000000005	0.0	spot	fxs	2022-08-15 01:36:49.264000000	2022	1
23036098	30824971	1660527711900.0	4819351	6.446	2.6	binc	fxs-usdt	16.7596	1.0	spot	fxs	2022-08-15 01:41:51.900000000	2022	1
23036099	30824972	1660527752519.0	4819352	6.447	15.5	binc	fxs-usdt	99.9285	1.0	spot	fxs	2022-08-15 01:42:32.519000064	2022	1
23036100	30824973	1660527807191.0	4819353	6.439	3.3	binc	fxs-usdt	21.2487	0.0	spot	fxs	2022-08-15 01:43:27.191000064	2022	1
23036101	30824974	1660527807379.0	4819354	6.439	18.8	binc	fxs-usdt	121.0532	0.0	spot	fxs	2022-08-15 01:43:27.379000064	2022	1
23036102	30824975	1660527807379.0	4819355	6.439	9.0	binc	fxs-usdt	57.951	0.0	spot	fxs	2022-08-15 01:43:27.379000064	2022	1
23036103	30824976	1660527807379.0	4819356	6.439	11.0	binc	fxs-usdt	70.82900000000001	0.0	spot	fxs	2022-08-15 01:43:27.379000064	2022	1
23036104	30824977	1660527807379.0	4819357	6.439	11.0	binc	fxs-usdt	70.82900000000001	0.0	spot	fxs	2022-08-15 01:43:27.379000064	2022	1
23036105	30824978	1660527820184.0	4819358	6.434	2.8	binc	fxs-usdt	18.0152	1.0	spot	fxs	2022-08-15 01:43:40.184000000	2022	1
23036106	30824979	1660527820706.0	4819359	6.434	3.1	binc	fxs-usdt	19.9454	1.0	spot	fxs	2022-08-15 01:43:40.705999872	2022	1
23036107	30824980	1660527854587.0	4819360	6.433	29.9	binc	fxs-usdt	192.3467	0.0	spot	fxs	2022-08-15 01:44:14.587000064	2022	1
23036108	30824981	1660527854587.0	4819361	6.433	37.5	binc	fxs-usdt	241.2375	0.0	spot	fxs	2022-08-15 01:44:14.587000064	2022	1
23036109	30824982	1660527854587.0	4819362	6.433	14.9	binc	fxs-usdt	95.8517	0.0	spot	fxs	2022-08-15 01:44:14.587000064	2022	1
23036110	30824983	1660527854587.0	4819363	6.433	61.2	binc	fxs-usdt	393.6996	0.0	spot	fxs	2022-08-15 01:44:14.587000064	2022	1
23036111	30824984	1660527856665.0	4819364	6.432	37.5	binc	fxs-usdt	241.2	1.0	spot	fxs	2022-08-15 01:44:16.664999936	2022	1
23036112	30824985	1660527856665.0	4819365	6.433	40.2	binc	fxs-usdt	258.6066	1.0	spot	fxs	2022-08-15 01:44:16.664999936	2022	1
23036113	30824986	1660527860986.0	4819366	6.43	15.5	binc	fxs-usdt	99.665	0.0	spot	fxs	2022-08-15 01:44:20.985999872	2022	1
23036114	30824987	1660527860986.0	4819367	6.43	37.5	binc	fxs-usdt	241.125	0.0	spot	fxs	2022-08-15 01:44:20.985999872	2022	1
23036115	30824988	1660527860986.0	4819368	6.427	15.5	binc	fxs-usdt	99.6185	0.0	spot	fxs	2022-08-15 01:44:20.985999872	2022	1
23036116	30824989	1660527860986.0	4819369	6.426	47.9	binc	fxs-usdt	307.8054	0.0	spot	fxs	2022-08-15 01:44:20.985999872	2022	1
23036117	30824990	1660527860986.0	4819370	6.419	3.2	binc	fxs-usdt	20.5408	0.0	spot	fxs	2022-08-15 01:44:20.985999872	2022	1
23036118	30824991	1660527860986.0	4819371	6.416	162.3	binc	fxs-usdt	1041.3168	0.0	spot	fxs	2022-08-15 01:44:20.985999872	2022	1
23036119	30824992	1660527860986.0	4819372	6.415	266.5	binc	fxs-usdt	1709.5975	0.0	spot	fxs	2022-08-15 01:44:20.985999872	2022	1
23036120	30824993	1660527860986.0	4819373	6.415	48.8	binc	fxs-usdt	313.052	0.0	spot	fxs	2022-08-15 01:44:20.985999872	2022	1
